Angle(deg),BER
21.51,4.76552467e-05
21.52,4.74123715e-05
21.53,4.71735658e-05
21.54,4.69388429e-05
21.55,4.67082120e-05
21.56,4.64816788e-05
21.57,4.62592451e-05
21.58,4.60409096e-05
21.59,4.58266678e-05
21.60,4.56165121e-05
21.61,4.54104321e-05
21.62,4.52084146e-05
21.63,4.50104438e-05
21.64,4.48165015e-05
21.65,4.46265671e-05
21.66,4.44406178e-05
21.67,4.42586286e-05
21.68,4.40805725e-05
21.69,4.39064204e-05
21.70,4.37361415e-05
21.71,4.35697030e-05
21.72,4.34070707e-05
21.73,4.32482082e-05
21.74,4.30930781e-05
21.75,4.29416411e-05
21.76,4.27938566e-05
21.77,4.26496825e-05
21.78,4.25090755e-05
21.79,4.23719911e-05
21.80,4.22383835e-05
21.81,4.21082062e-05
21.82,4.19814113e-05
21.83,4.18579505e-05
21.84,4.17377747e-05
21.85,4.16208342e-05
21.86,4.15070791e-05
21.87,4.13964594e-05
21.88,4.12889249e-05
21.89,4.11844260e-05
21.90,4.10829136e-05
21.91,4.09843393e-05
21.92,4.08886561e-05
21.93,4.07958179e-05
21.94,4.07057804e-05
21.95,4.06185012e-05
21.96,4.05339400e-05
21.97,4.04520589e-05
21.98,4.03728230e-05
21.99,4.02962007e-05
22.00,4.02221629e-05
22.01,4.01506835e-05
22.02,4.00817387e-05
22.03,4.00153072e-05
22.04,3.99513696e-05
22.05,3.98899084e-05
22.06,3.98309080e-05
22.07,3.97743543e-05
22.08,3.97202346e-05
22.09,3.96685375e-05
22.10,3.96192529e-05
22.11,3.95723719e-05
22.12,3.95278860e-05
22.13,3.94857878e-05
22.14,3.94460704e-05
22.15,3.94087272e-05
22.16,3.93737522e-05
22.17,3.93411394e-05
22.18,3.93108830e-05
22.19,3.92829772e-05
22.20,3.92574162e-05
22.21,3.92341942e-05
22.22,3.92133050e-05
22.23,3.91947425e-05
22.24,3.91785001e-05
22.25,3.91645711e-05
22.26,3.91529485e-05
22.27,3.91436251e-05
22.28,3.91365933e-05
22.29,3.91318452e-05
22.30,3.91293726e-05
22.31,3.91291671e-05
22.32,3.91312198e-05
22.33,3.91355214e-05
22.34,3.91420626e-05
22.35,3.91508334e-05
22.36,3.91618235e-05
22.37,3.91750222e-05
22.38,3.91904186e-05
22.39,3.92080012e-05
22.40,3.92277581e-05
22.41,3.92496769e-05
22.42,3.92737448e-05
22.43,3.92999487e-05
22.44,3.93282747e-05
22.45,3.93587087e-05
22.46,3.93912361e-05
22.47,3.94258417e-05
22.48,3.94625100e-05
22.49,3.95012250e-05
22.50,3.95419704e-05
22.51,3.95847295e-05
22.52,3.96294850e-05
22.53,3.96762196e-05
22.54,3.97249155e-05
22.55,3.97755548e-05
22.56,3.98281195e-05
22.57,3.98825915e-05
22.58,3.99389530e-05
22.59,3.99971864e-05
22.60,4.00572748e-05
22.61,4.01192019e-05
22.62,4.01829525e-05
22.63,4.02485126e-05
22.64,4.03158699e-05
22.65,4.03850141e-05
22.66,4.04559371e-05
22.67,4.05286333e-05
22.68,4.06030999e-05
22.69,4.06793365e-05
22.70,4.07573449e-05
22.71,4.08371289e-05
22.72,4.09186943e-05
22.73,4.10020487e-05
22.74,4.10872011e-05
22.75,4.11741621e-05
22.76,4.12629433e-05
22.77,4.13535578e-05
22.78,4.14460197e-05
22.79,4.15403439e-05
22.80,4.16365463e-05
22.81,4.17346438e-05
22.82,4.18346537e-05
22.83,4.19365943e-05
22.84,4.20404845e-05
22.85,4.21463435e-05
22.86,4.22541910e-05
22.87,4.23640470e-05
22.88,4.24759316e-05
22.89,4.25898653e-05
22.90,4.27058685e-05
22.91,4.28239616e-05
22.92,4.29441652e-05
22.93,4.30664997e-05
22.94,4.31909856e-05
22.95,4.33176432e-05
22.96,4.34464928e-05
22.97,4.35775545e-05
22.98,4.37108485e-05
22.99,4.38463945e-05
23.00,4.39842125e-05
23.01,4.41243221e-05
23.02,4.42667429e-05
23.03,4.44114943e-05
23.04,4.45585954e-05
23.05,4.47080653e-05
23.06,4.48599229e-05
23.07,4.50141869e-05
23.08,4.51708758e-05
23.09,4.53300079e-05
23.10,4.54916013e-05
23.11,4.56556741e-05
23.12,4.58222439e-05
23.13,4.59913283e-05
23.14,4.61629448e-05
23.15,4.63371107e-05
23.16,4.65138429e-05
23.17,4.66931584e-05
23.18,4.68750740e-05
23.19,4.70596065e-05
23.20,4.72467722e-05
23.21,4.74365876e-05
23.22,4.76290690e-05
23.23,4.78242324e-05
23.24,4.80220940e-05
23.25,4.82226694e-05
23.26,4.84259744e-05
23.27,4.86320246e-05
23.28,4.88408355e-05
23.29,4.90524223e-05
23.30,4.92668004e-05
23.31,4.94839848e-05
23.32,4.97039905e-05
23.33,4.99268325e-05
23.34,5.01525256e-05
23.35,5.03810845e-05
23.36,5.06125239e-05
23.37,5.08468586e-05
23.38,5.10841031e-05
23.39,5.13242722e-05
23.40,5.15673806e-05
23.41,5.18134431e-05
23.42,5.20624748e-05
23.43,5.23144908e-05
23.44,5.25695065e-05
23.45,5.28275377e-05
23.46,5.30886004e-05
23.47,5.33527109e-05
23.48,5.36198862e-05
23.49,5.38901436e-05
23.50,5.41635009e-05
23.51,5.44399764e-05
23.52,5.47195885e-05
23.53,5.50023562e-05
23.54,5.52882984e-05
23.55,5.55774341e-05
23.56,5.58697824e-05
23.57,5.61653623e-05
23.58,5.64641924e-05
23.59,5.67662914e-05
23.60,5.70716776e-05
23.61,5.73803688e-05
23.62,5.76923826e-05
23.63,5.80077359e-05
23.64,5.83264452e-05
23.65,5.86485263e-05
23.66,5.89739945e-05
23.67,5.93028643e-05
23.68,5.96351495e-05
23.69,5.99708631e-05
23.70,6.03100173e-05
23.71,6.06526236e-05
23.72,6.09986924e-05
23.73,6.13482334e-05
23.74,6.17012553e-05
23.75,6.20577658e-05
23.76,6.24177716e-05
23.77,6.27812786e-05
23.78,6.31482915e-05
23.79,6.35188138e-05
23.80,6.38928483e-05
23.81,6.42703961e-05
23.82,6.46514578e-05
23.83,6.50360322e-05
23.84,6.54241173e-05
23.85,6.58157098e-05
23.86,6.62108049e-05
23.87,6.66093966e-05
23.88,6.70114777e-05
23.89,6.74170394e-05
23.90,6.78260715e-05
23.91,6.82385623e-05
23.92,6.86544986e-05
23.93,6.90738655e-05
23.94,6.94966464e-05
23.95,6.99228231e-05
23.96,7.03523755e-05
23.97,7.07852817e-05
23.98,7.12215179e-05
23.99,7.16610582e-05
24.00,7.21038748e-05
24.01,7.25499378e-05
24.02,7.29992148e-05
24.03,7.34516716e-05
24.04,7.39072713e-05
24.05,7.43659748e-05
24.06,7.48277404e-05
24.07,7.52925237e-05
24.08,7.57602781e-05
24.09,7.62309537e-05
24.10,7.67044982e-05
24.11,7.71808563e-05
24.12,7.76599696e-05
24.13,7.81417766e-05
24.14,7.86262130e-05
24.15,7.91132107e-05
24.16,7.96026987e-05
24.17,8.00946023e-05
24.18,8.05888432e-05
24.19,8.10853396e-05
24.20,8.15840058e-05
24.21,8.20847522e-05
24.22,8.25874852e-05
24.23,8.30921072e-05
24.24,8.35985163e-05
24.25,8.41066061e-05
24.26,8.46162659e-05
24.27,8.51273803e-05
24.28,8.56398292e-05
24.29,8.61534876e-05
24.30,8.66682255e-05
24.31,8.71839079e-05
24.32,8.77003943e-05
24.33,8.82175390e-05
24.34,8.87351910e-05
24.35,8.92531934e-05
24.36,8.97713836e-05
24.37,9.02895933e-05
24.38,9.08076483e-05
24.39,9.13253681e-05
24.40,9.18425661e-05
24.41,9.23590497e-05
24.42,9.28746195e-05
24.43,9.33890700e-05
24.44,9.39021890e-05
24.45,9.44137577e-05
24.46,9.49235509e-05
24.47,9.54313364e-05
24.48,9.59368755e-05
24.49,9.64399226e-05
24.50,9.69402257e-05
24.51,9.74375258e-05
24.52,9.79315574e-05
24.53,9.84220482e-05
24.54,9.89087195e-05
24.55,9.93912862e-05
24.56,9.98694568e-05
24.57,1.00342934e-04
24.58,1.00811414e-04
24.59,1.01274588e-04
24.60,1.01732142e-04
24.61,1.02183758e-04
24.62,1.02629110e-04
24.63,1.03067873e-04
24.64,1.03499715e-04
24.65,1.03924303e-04
24.66,1.04341300e-04
24.67,1.04750370e-04
24.68,1.05151176e-04
24.69,1.05543379e-04
24.70,1.05926645e-04
24.71,1.06300640e-04
24.72,1.06665034e-04
24.73,1.07019503e-04
24.74,1.07363728e-04
24.75,1.07697398e-04
24.76,1.08020211e-04
24.77,1.08331878e-04
24.78,1.08632118e-04
24.79,1.08920669e-04
24.80,1.09197281e-04
24.81,1.09461723e-04
24.82,1.09713783e-04
24.83,1.09953272e-04
24.84,1.10180022e-04
24.85,1.10393893e-04
24.86,1.10594770e-04
24.87,1.10782565e-04
24.88,1.10957214e-04
24.89,1.11118678e-04
24.90,1.11266941e-04
24.91,1.11402012e-04
24.92,1.11523918e-04
24.93,1.11632710e-04
24.94,1.11728459e-04
24.95,1.11811253e-04
24.96,1.11881197e-04
24.97,1.11938412e-04
24.98,1.11983034e-04
24.99,1.12015210e-04
25.00,1.12035102e-04
25.01,1.12042881e-04
25.02,1.12038728e-04
25.03,1.12022833e-04
25.04,1.11995395e-04
25.05,1.11956618e-04
25.06,1.11906713e-04
25.07,1.11845898e-04
25.08,1.11774392e-04
25.09,1.11692422e-04
25.10,1.11600215e-04
25.11,1.11498002e-04
25.12,1.11386015e-04
25.13,1.11264490e-04
25.14,1.11133661e-04
25.15,1.10993763e-04
25.16,1.10845033e-04
25.17,1.10687705e-04
25.18,1.10522015e-04
25.19,1.10348196e-04
25.20,1.10166480e-04
25.21,1.09977099e-04
25.22,1.09780280e-04
25.23,1.09576251e-04
25.24,1.09365237e-04
25.25,1.09147459e-04
25.26,1.08923137e-04
25.27,1.08692489e-04
25.28,1.08455727e-04
25.29,1.08213064e-04
25.30,1.07964706e-04
25.31,1.07710860e-04
25.32,1.07451726e-04
25.33,1.07187502e-04
25.34,1.06918384e-04
25.35,1.06644563e-04
25.36,1.06366227e-04
25.37,1.06083562e-04
25.38,1.05796749e-04
25.39,1.05505965e-04
25.40,1.05211387e-04
25.41,1.04913185e-04
25.42,1.04611529e-04
25.43,1.04306583e-04
25.44,1.03998508e-04
25.45,1.03687464e-04
25.46,1.03373605e-04
25.47,1.03057083e-04
25.48,1.02738047e-04
25.49,1.02416641e-04
25.50,1.02093008e-04
25.51,1.01767285e-04
25.52,1.01439608e-04
25.53,1.01110109e-04
25.54,1.00778916e-04
25.55,1.00446154e-04
25.56,1.00111947e-04
25.57,9.97764123e-05
25.58,9.94396671e-05
25.59,9.91018240e-05
25.60,9.87629932e-05
25.61,9.84232819e-05
25.62,9.80827942e-05
25.63,9.77416316e-05
25.64,9.73998927e-05
25.65,9.70576734e-05
25.66,9.67150670e-05
25.67,9.63721639e-05
25.68,9.60290524e-05
25.69,9.56858178e-05
25.70,9.53425432e-05
25.71,9.49993093e-05
25.72,9.46561944e-05
25.73,9.43132744e-05
25.74,9.39706233e-05
25.75,9.36283125e-05
25.76,9.32864117e-05
25.77,9.29449882e-05
25.78,9.26041075e-05
25.79,9.22638328e-05
25.80,9.19242256e-05
25.81,9.15853455e-05
25.82,9.12472499e-05
25.83,9.09099946e-05
25.84,9.05736336e-05
25.85,9.02382188e-05
25.86,8.99038006e-05
25.87,8.95704278e-05
25.88,8.92381472e-05
25.89,8.89070043e-05
25.90,8.85770426e-05
25.91,8.82483045e-05
25.92,8.79208306e-05
25.93,8.75946600e-05
25.94,8.72698304e-05
25.95,8.69463782e-05
25.96,8.66243383e-05
25.97,8.63037444e-05
25.98,8.59846287e-05
25.99,8.56670222e-05
26.00,8.53509547e-05
26.01,8.50364547e-05
26.02,8.47235497e-05
26.03,8.44122659e-05
26.04,8.41026283e-05
26.05,8.37946610e-05
26.06,8.34883870e-05
26.07,8.31838282e-05
26.08,8.28810055e-05
26.09,8.25799389e-05
26.10,8.22806476e-05
26.11,8.19831496e-05
26.12,8.16874622e-05
26.13,8.13936019e-05
26.14,8.11015845e-05
26.15,8.08114248e-05
26.16,8.05231370e-05
26.17,8.02367347e-05
26.18,7.99522308e-05
26.19,7.96696376e-05
26.20,7.93889666e-05
26.21,7.91102292e-05
26.22,7.88334359e-05
26.23,7.85585969e-05
26.24,7.82857218e-05
26.25,7.80148199e-05
26.26,7.77458998e-05
26.27,7.74789701e-05
26.28,7.72140388e-05
26.29,7.69511135e-05
26.30,7.66902019e-05
26.31,7.64313111e-05
26.32,7.61744483e-05
26.33,7.59196206e-05
26.34,7.56668348e-05
26.35,7.54160980e-05
26.36,7.51674173e-05
26.37,7.49207999e-05
26.38,7.46762532e-05
26.39,7.44337847e-05
26.40,7.41934020e-05
26.41,7.39551128e-05
26.42,7.37189247e-05
26.43,7.34848452e-05
26.44,7.32528816e-05
26.45,7.30230411e-05
26.46,7.27953307e-05
26.47,7.25697570e-05
26.48,7.23463264e-05
26.49,7.21250447e-05
26.50,7.19059175e-05
26.51,7.16889496e-05
26.52,7.14741457e-05
26.53,7.12615093e-05
26.54,7.10510438e-05
26.55,7.08427514e-05
26.56,7.06366336e-05
26.57,7.04326911e-05
26.58,7.02309234e-05
26.59,7.00313289e-05
26.60,6.98339046e-05
26.61,6.96386462e-05
26.62,6.94455480e-05
26.63,6.92546021e-05
26.64,6.90657991e-05
26.65,6.88791272e-05
26.66,6.86945725e-05
26.67,6.85121184e-05
26.68,6.83317455e-05
26.69,6.81534315e-05
26.70,6.79771508e-05
26.71,6.78028743e-05
26.72,6.76305691e-05
26.73,6.74601983e-05
26.74,6.72917210e-05
26.75,6.71250918e-05
26.76,6.69602605e-05
26.77,6.67971727e-05
26.78,6.66357689e-05
26.79,6.64759850e-05
26.80,6.63177522e-05
26.81,6.61609972e-05
26.82,6.60056425e-05
26.83,6.58516068e-05
26.84,6.56988056e-05
26.85,6.55471519e-05
26.86,6.53965572e-05
26.87,6.52469327e-05
26.88,6.50981910e-05
26.89,6.49502476e-05
26.90,6.48030236e-05
26.91,6.46564489e-05
26.92,6.45104653e-05
26.93,6.43650310e-05
26.94,6.42201212e-05
26.95,6.40757259e-05
26.96,6.39318484e-05
26.97,6.37885033e-05
26.98,6.36457148e-05
26.99,6.35035153e-05
27.00,6.33619435e-05
27.01,6.32210437e-05
27.02,6.30808638e-05
27.03,6.29414547e-05
27.04,6.28028693e-05
27.05,6.26651614e-05
27.06,6.25283848e-05
27.07,6.23925932e-05
27.08,6.22578391e-05
27.09,6.21241736e-05
27.10,6.19916458e-05
27.11,6.18603029e-05
27.12,6.17301895e-05
27.13,6.16013477e-05
27.14,6.14738172e-05
27.15,6.13476347e-05
27.16,6.12228343e-05
27.17,6.10994477e-05
27.18,6.09775037e-05
27.19,6.08570288e-05
27.20,6.07380469e-05
27.21,6.06205797e-05
27.22,6.05046468e-05
27.23,6.03902655e-05
27.24,6.02774512e-05
27.25,6.01662176e-05
27.26,6.00565763e-05
27.27,5.99485378e-05
27.28,5.98421109e-05
27.29,5.97373029e-05
27.30,5.96341203e-05
27.31,5.95325682e-05
27.32,5.94326508e-05
27.33,5.93343715e-05
27.34,5.92377326e-05
27.35,5.91427356e-05
27.36,5.90493813e-05
27.37,5.89576698e-05
27.38,5.88676002e-05
27.39,5.87791714e-05
27.40,5.86923814e-05
27.41,5.86072279e-05
27.42,5.85237081e-05
27.43,5.84418189e-05
27.44,5.83615570e-05
27.45,5.82829190e-05
27.46,5.82059012e-05
27.47,5.81305003e-05
27.48,5.80567129e-05
27.49,5.79845358e-05
27.50,5.79139663e-05
27.51,5.78450016e-05
27.52,5.77776390e-05
27.53,5.77118761e-05
27.54,5.76477104e-05
27.55,5.75851396e-05
27.56,5.75241614e-05
27.57,5.74647737e-05
27.58,5.74069743e-05
27.59,5.73507612e-05
27.60,5.72961324e-05
27.61,5.72430861e-05
27.62,5.71916207e-05
27.63,5.71417345e-05
27.64,5.70934262e-05
27.65,5.70466947e-05
27.66,5.70015387e-05
27.67,5.69579572e-05
27.68,5.69159488e-05
27.69,5.68755119e-05
27.70,5.68366445e-05
27.71,5.67993443e-05
27.72,5.67636084e-05
27.73,5.67294331e-05
27.74,5.66968143e-05
27.75,5.66657470e-05
27.76,5.66362251e-05
27.77,5.66082417e-05
27.78,5.65817891e-05
27.79,5.65568581e-05
27.80,5.65334385e-05
27.81,5.65115189e-05
27.82,5.64910866e-05
27.83,5.64721274e-05
27.84,5.64546258e-05
27.85,5.64385647e-05
27.86,5.64239254e-05
27.87,5.64106879e-05
27.88,5.63988300e-05
27.89,5.63883284e-05
27.90,5.63791576e-05
27.91,5.63712905e-05
27.92,5.63646982e-05
27.93,5.63593497e-05
27.94,5.63552124e-05
27.95,5.63522516e-05
27.96,5.63504306e-05
27.97,5.63497109e-05
27.98,5.63500516e-05
27.99,5.63514100e-05
28.00,5.63537413e-05
28.01,5.63569983e-05
28.02,5.63611319e-05
28.03,5.63660907e-05
28.04,5.63718210e-05
28.05,5.63782670e-05
28.06,5.63853706e-05
28.07,5.63930717e-05
28.08,5.64013078e-05
28.09,5.64100145e-05
28.10,5.64191253e-05
28.11,5.64285716e-05
28.12,5.64382831e-05
28.13,5.64481876e-05
28.14,5.64582116e-05
28.15,5.64682797e-05
28.16,5.64783156e-05
28.17,5.64882416e-05
28.18,5.64979796e-05
28.19,5.65074505e-05
28.20,5.65165751e-05
28.21,5.65252743e-05
28.22,5.65334694e-05
28.23,5.65410822e-05
28.24,5.65480359e-05
28.25,5.65542551e-05
28.26,5.65596662e-05
28.27,5.65641981e-05
28.28,5.65677822e-05
28.29,5.65703529e-05
28.30,5.65718484e-05
28.31,5.65722110e-05
28.32,5.65713876e-05
28.33,5.65693303e-05
28.34,5.65659972e-05
28.35,5.65613528e-05
28.36,5.65553687e-05
28.37,5.65480242e-05
28.38,5.65393074e-05
28.39,5.65292154e-05
28.40,5.65177555e-05
28.41,5.65049455e-05
28.42,5.64908147e-05
28.43,5.64754035e-05
28.44,5.64587626e-05
28.45,5.64409524e-05
28.46,5.64220418e-05
28.47,5.64021077e-05
28.48,5.63812344e-05
28.49,5.63595122e-05
28.50,5.63370368e-05
28.51,5.63139078e-05
28.52,5.62902285e-05
28.53,5.62661044e-05
28.54,5.62416430e-05
28.55,5.62169525e-05
28.56,5.61921419e-05
28.57,5.61673194e-05
28.58,5.61425929e-05
28.59,5.61180687e-05
28.60,5.60938514e-05
28.61,5.60700434e-05
28.62,5.60467445e-05
28.63,5.60240519e-05
28.64,5.60020594e-05
28.65,5.59808576e-05
28.66,5.59605336e-05
28.67,5.59411709e-05
28.68,5.59228490e-05
28.69,5.59056438e-05
28.70,5.58896271e-05
28.71,5.58748667e-05
28.72,5.58614268e-05
28.73,5.58493671e-05
28.74,5.58387440e-05
28.75,5.58296095e-05
28.76,5.58220122e-05
28.77,5.58159968e-05
28.78,5.58116047e-05
28.79,5.58088735e-05
28.80,5.58078378e-05
28.81,5.58085286e-05
28.82,5.58109742e-05
28.83,5.58151998e-05
28.84,5.58212280e-05
28.85,5.58290784e-05
28.86,5.58387684e-05
28.87,5.58503131e-05
28.88,5.58637250e-05
28.89,5.58790148e-05
28.90,5.58961911e-05
28.91,5.59152605e-05
28.92,5.59362282e-05
28.93,5.59590972e-05
28.94,5.59838694e-05
28.95,5.60105452e-05
28.96,5.60391233e-05
28.97,5.60696014e-05
28.98,5.61019758e-05
28.99,5.61362416e-05
29.00,5.61723927e-05
29.01,5.62104218e-05
29.02,5.62503205e-05
29.03,5.62920793e-05
29.04,5.63356877e-05
29.05,5.63811341e-05
29.06,5.64284058e-05
29.07,5.64774891e-05
29.08,5.65283691e-05
29.09,5.65810299e-05
29.10,5.66354545e-05
29.11,5.66916248e-05
29.12,5.67495213e-05
29.13,5.68091235e-05
29.14,5.68704096e-05
29.15,5.69333565e-05
29.16,5.69979398e-05
29.17,5.70641338e-05
29.18,5.71319114e-05
29.19,5.72012442e-05
29.20,5.72721024e-05
29.21,5.73444547e-05
29.22,5.74182689e-05
29.23,5.74935109e-05
29.24,5.75701459e-05
29.25,5.76481377e-05
29.26,5.77274487e-05
29.27,5.78080409e-05
29.28,5.78898749e-05
29.29,5.79729109e-05
29.30,5.80571086e-05
29.31,5.81424274e-05
29.32,5.82288266e-05
29.33,5.83162660e-05
29.34,5.84047057e-05
29.35,5.84941069e-05
29.36,5.85844323e-05
29.37,5.86756461e-05
29.38,5.87677148e-05
29.39,5.88606072e-05
29.40,5.89542946e-05
29.41,5.90487508e-05
29.42,5.91439516e-05
29.43,5.92398749e-05
29.44,5.93365008e-05
29.45,5.94338113e-05
29.46,5.95317901e-05
29.47,5.96304225e-05
29.48,5.97296952e-05
29.49,5.98295956e-05
29.50,5.99301120e-05
29.51,6.00312328e-05
29.52,6.01329466e-05
29.53,6.02352418e-05
29.54,6.03381065e-05
29.55,6.04415282e-05
29.56,6.05454939e-05
29.57,6.06499897e-05
29.58,6.07550005e-05
29.59,6.08605105e-05
29.60,6.09665027e-05
29.61,6.10729589e-05
29.62,6.11798598e-05
29.63,6.12871849e-05
29.64,6.13949124e-05
29.65,6.15030194e-05
29.66,6.16114819e-05
29.67,6.17202744e-05
29.68,6.18293708e-05
29.69,6.19387437e-05
29.70,6.20483644e-05
29.71,6.21582038e-05
29.72,6.22682314e-05
29.73,6.23784163e-05
29.74,6.24887263e-05
29.75,6.25991289e-05
29.76,6.27095906e-05
29.77,6.28200774e-05
29.78,6.29305543e-05
29.79,6.30409859e-05
29.80,6.31513360e-05
29.81,6.32615675e-05
29.82,6.33716430e-05
29.83,6.34815242e-05
29.84,6.35911723e-05
29.85,6.37005476e-05
29.86,6.38096101e-05
29.87,6.39183189e-05
29.88,6.40266328e-05
29.89,6.41345097e-05
29.90,6.42419070e-05
29.91,6.43487817e-05
29.92,6.44550900e-05
29.93,6.45607876e-05
29.94,6.46658297e-05
29.95,6.47701710e-05
29.96,6.48737656e-05
29.97,6.49765671e-05
29.98,6.50785285e-05
29.99,6.51796025e-05
30.00,6.52797408e-05
30.01,6.53788949e-05
30.02,6.54770156e-05
30.03,6.55740531e-05
30.04,6.56699570e-05
30.05,6.57646762e-05
30.06,6.58581590e-05
30.07,6.59503529e-05
30.08,6.60412049e-05
30.09,6.61306611e-05
30.10,6.62186671e-05
30.11,6.63051677e-05
30.12,6.63901071e-05
30.13,6.64734289e-05
30.14,6.65550761e-05
30.15,6.66349911e-05
30.16,6.67131160e-05
30.17,6.67893922e-05
30.18,6.68637614e-05
30.19,6.69361649e-05
30.20,6.70065446e-05
30.21,6.70748428e-05
30.22,6.71410027e-05
30.23,6.72049692e-05
30.24,6.72666895e-05
30.25,6.73261132e-05
30.26,6.73831916e-05
30.27,6.74378776e-05
30.28,6.74901252e-05
30.29,6.75398894e-05
30.30,6.75871258e-05
30.31,6.76317901e-05
30.32,6.76738382e-05
30.33,6.77132256e-05
30.34,6.77499073e-05
30.35,6.77838375e-05
30.36,6.78149696e-05
30.37,6.78432556e-05
30.38,6.78686464e-05
30.39,6.78910915e-05
30.40,6.79105386e-05
30.41,6.79269339e-05
30.42,6.79402220e-05
30.43,6.79503455e-05
30.44,6.79572457e-05
30.45,6.79608620e-05
30.46,6.79611323e-05
30.47,6.79579934e-05
30.48,6.79513808e-05
30.49,6.79412296e-05
30.50,6.79274741e-05
30.51,6.79100484e-05
30.52,6.78888873e-05
30.53,6.78639262e-05
30.54,6.78351028e-05
30.55,6.78023573e-05
30.56,6.77656340e-05
30.57,6.77248825e-05
30.58,6.76800597e-05
30.59,6.76311313e-05
30.60,6.75780745e-05
30.61,6.75208801e-05
30.62,6.74595564e-05
30.63,6.73941322e-05
30.64,6.73246608e-05
30.65,6.72512194e-05
30.66,6.71739017e-05
30.67,6.70928130e-05
30.68,6.70080658e-05
30.69,6.69197771e-05
30.70,6.68280663e-05
30.71,6.67330535e-05
30.72,6.66348588e-05
30.73,6.65336004e-05
30.74,6.64293947e-05
30.75,6.63223554e-05
30.76,6.62125930e-05
30.77,6.61002147e-05
30.78,6.59853239e-05
30.79,6.58680205e-05
30.80,6.57484004e-05
30.81,6.56265560e-05
30.82,6.55025756e-05
30.83,6.53765443e-05
30.84,6.52485435e-05
30.85,6.51186513e-05
30.86,6.49869427e-05
30.87,6.48534896e-05
30.88,6.47183613e-05
30.89,6.45816243e-05
30.90,6.44433428e-05
30.91,6.43035786e-05
30.92,6.41623918e-05
30.93,6.40198403e-05
30.94,6.38759805e-05
30.95,6.37308674e-05
30.96,6.35845546e-05
30.97,6.34370945e-05
30.98,6.32885388e-05
30.99,6.31389382e-05
31.00,6.29883427e-05
31.01,6.28368016e-05
31.02,6.26843637e-05
31.03,6.25310768e-05
31.04,6.23769883e-05
31.05,6.22221449e-05
31.06,6.20665932e-05
31.07,6.19103789e-05
31.08,6.17535477e-05
31.09,6.15961452e-05
31.10,6.14382168e-05
31.11,6.12798080e-05
31.12,6.11209644e-05
31.13,6.09617323e-05
31.14,6.08021579e-05
31.15,6.06422874e-05
31.16,6.04821667e-05
31.17,6.03218414e-05
31.18,6.01613561e-05
31.19,6.00007549e-05
31.20,5.98400805e-05
31.21,5.96793747e-05
31.22,5.95186780e-05
31.23,5.93580293e-05
31.24,5.91974664e-05
31.25,5.90370254e-05
31.26,5.88767410e-05
31.27,5.87166463e-05
31.28,5.85567731e-05
31.29,5.83971515e-05
31.30,5.82378105e-05
31.31,5.80787775e-05
31.32,5.79200788e-05
31.33,5.77617396e-05
31.34,5.76037837e-05
31.35,5.74462344e-05
31.36,5.72891139e-05
31.37,5.71324436e-05
31.38,5.69762446e-05
31.39,5.68205374e-05
31.40,5.66653420e-05
31.41,5.65106785e-05
31.42,5.63565666e-05
31.43,5.62030264e-05
31.44,5.60500779e-05
31.45,5.58977416e-05
31.46,5.57460384e-05
31.47,5.55949898e-05
31.48,5.54446180e-05
31.49,5.52949460e-05
31.50,5.51459971e-05
31.51,5.49977951e-05
31.52,5.48503645e-05
31.53,5.47037297e-05
31.54,5.45579154e-05
31.55,5.44129466e-05
31.56,5.42688482e-05
31.57,5.41256450e-05
31.58,5.39833617e-05
31.59,5.38420228e-05
31.60,5.37016526e-05
31.61,5.35622750e-05
31.62,5.34239135e-05
31.63,5.32865912e-05
31.64,5.31503305e-05
31.65,5.30151536e-05
31.66,5.28810818e-05
31.67,5.27481360e-05
31.68,5.26163363e-05
31.69,5.24857022e-05
31.70,5.23562527e-05
31.71,5.22280060e-05
31.72,5.21009795e-05
31.73,5.19751903e-05
31.74,5.18506545e-05
31.75,5.17273880e-05
31.76,5.16054057e-05
31.77,5.14847225e-05
31.78,5.13653523e-05
31.79,5.12473088e-05
31.80,5.11306054e-05
31.81,5.10152550e-05
31.82,5.09012703e-05
31.83,5.07886637e-05
31.84,5.06774475e-05
31.85,5.05676335e-05
31.86,5.04592334e-05
31.87,5.03522586e-05
31.88,5.02467203e-05
31.89,5.01426292e-05
31.90,5.00399959e-05
31.91,4.99388309e-05
31.92,4.98391440e-05
31.93,4.97409452e-05
31.94,4.96442440e-05
31.95,4.95490499e-05
31.96,4.94553719e-05
31.97,4.93632189e-05
31.98,4.92725995e-05
31.99,4.91835221e-05
32.00,4.90959945e-05
32.01,4.90100244e-05
32.02,4.89256191e-05
32.03,4.88427854e-05
32.04,4.87615299e-05
32.05,4.86818588e-05
32.06,4.86037781e-05
32.07,4.85272932e-05
32.08,4.84524097e-05
32.09,4.83791324e-05
32.10,4.83074663e-05
32.11,4.82374161e-05
32.12,4.81689863e-05
32.13,4.81021812e-05
32.14,4.80370051e-05
32.15,4.79734620e-05
32.16,4.79115559e-05
32.17,4.78512909e-05
32.18,4.77926709e-05
32.19,4.77356999e-05
32.20,4.76803821e-05
32.21,4.76267219e-05
32.22,4.75747237e-05
32.23,4.75243925e-05
32.24,4.74757336e-05
32.25,4.74287528e-05
32.26,4.73834565e-05
