Angle(deg),BER_Bound_Eq70
32.23,1.70535314e-07
32.24,1.71432219e-07
32.25,1.72347294e-07
32.26,1.73281025e-07
32.27,1.74233919e-07
32.28,1.75206496e-07
32.29,1.76199299e-07
32.30,1.77212887e-07
32.31,1.78247840e-07
32.32,1.79304760e-07
32.33,1.80384269e-07
32.34,1.81487014e-07
32.35,1.82613662e-07
32.36,1.83764910e-07
32.37,1.84941477e-07
32.38,1.86144110e-07
32.39,1.87373586e-07
32.40,1.88630709e-07
32.41,1.89916317e-07
32.42,1.91231279e-07
32.43,1.92576498e-07
32.44,1.93952912e-07
32.45,1.95361498e-07
32.46,1.96803272e-07
32.47,1.98279289e-07
32.48,1.99790649e-07
32.49,2.01338498e-07
32.50,2.02924028e-07
32.51,2.04548480e-07
32.52,2.06213149e-07
32.53,2.07919386e-07
32.54,2.09668597e-07
32.55,2.11462251e-07
32.56,2.13301882e-07
32.57,2.15189088e-07
32.58,2.17125542e-07
32.59,2.19112990e-07
32.60,2.21153256e-07
32.61,2.23248251e-07
32.62,2.25399971e-07
32.63,2.27610505e-07
32.64,2.29882041e-07
32.65,2.32216871e-07
32.66,2.34617396e-07
32.67,2.37086134e-07
32.68,2.39625725e-07
32.69,2.42238940e-07
32.70,2.44928687e-07
32.71,2.47698021e-07
32.72,2.50550152e-07
32.73,2.53488455e-07
32.74,2.56516480e-07
32.75,2.59637963e-07
32.76,2.62856838e-07
32.77,2.66177250e-07
32.78,2.69603568e-07
32.79,2.73140401e-07
32.80,2.76792610e-07
32.81,2.80565333e-07
32.82,2.84463994e-07
32.83,2.88494331e-07
32.84,2.92662411e-07
32.85,2.96974660e-07
32.86,3.01437883e-07
32.87,3.06059293e-07
32.88,3.10846542e-07
32.89,3.15807751e-07
32.90,3.20951549e-07
32.91,3.26287107e-07
32.92,3.31824181e-07
32.93,3.37573160e-07
32.94,3.43545112e-07
32.95,3.49751841e-07
32.96,3.56205942e-07
32.97,3.62920873e-07
32.98,3.69911022e-07
32.99,3.77191782e-07
33.00,3.84779646e-07
33.01,3.92692293e-07
33.02,4.00948697e-07
33.03,4.09569244e-07
33.04,4.18575852e-07
33.05,4.27992123e-07
33.06,4.37843491e-07
33.07,4.48157399e-07
33.08,4.58963494e-07
33.09,4.70293839e-07
33.10,4.82183159e-07
33.11,4.94669102e-07
33.12,5.07792551e-07
33.13,5.21597952e-07
33.14,5.36133699e-07
33.15,5.51452565e-07
33.16,5.67612178e-07
33.17,5.84675577e-07
33.18,6.02711826e-07
33.19,6.21796720e-07
33.20,6.42013591e-07
33.21,6.63454223e-07
33.22,6.86219901e-07
33.23,7.10422619e-07
33.24,7.36186467e-07
33.25,7.63649232e-07
33.26,7.92964256e-07
33.27,8.24302588e-07
33.28,8.57855500e-07
33.29,8.93837422e-07
33.30,9.32489392e-07
33.31,9.74083118e-07
33.32,1.01892578e-06
33.33,1.06736575e-06
33.34,1.11979938e-06
33.35,1.17667916e-06
33.36,1.23852357e-06
33.37,1.30592894e-06
33.38,1.37958391e-06
33.39,1.46028713e-06
33.40,1.54896908e-06
33.41,1.64671898e-06
33.42,1.75481855e-06
33.43,1.87478424e-06
33.44,2.00842078e-06
33.45,2.15788958e-06
33.46,2.32579673e-06
33.47,2.51530755e-06
33.48,2.73029693e-06
33.49,2.97554923e-06
33.50,3.25702690e-06
33.51,3.58223664e-06
33.52,3.96073534e-06
33.53,4.40484066e-06
33.54,4.93064649e-06
33.55,5.55950228e-06
33.56,6.32021559e-06
33.57,7.25241182e-06
33.58,8.41180198e-06
33.59,9.87870536e-06
33.60,1.17723463e-05
33.61,1.42758701e-05
33.62,1.76823534e-05
33.63,2.24846542e-05
33.64,2.95642545e-05
33.65,4.06266258e-05
33.66,5.93334291e-05
33.67,9.47734917e-05
33.68,1.75011829e-04
33.69,4.26181461e-04
33.70,2.20906634e-03
33.71,2.87967067e-02
33.72,9.14935437e-04
33.73,2.75770952e-04
33.74,1.31035380e-04
33.75,7.63100561e-05
33.76,4.99033543e-05
33.77,3.51783276e-05
33.78,2.61379595e-05
33.79,2.01924565e-05
33.80,1.60749477e-05
33.81,1.31062142e-05
33.82,1.08955242e-05
33.83,9.20517510e-06
33.84,7.88382606e-06
33.85,6.83140946e-06
33.86,5.97961485e-06
33.87,5.28052004e-06
33.88,4.69970198e-06
33.89,4.21191809e-06
33.90,3.79831753e-06
33.91,3.44459303e-06
33.92,3.13972737e-06
33.93,2.87512555e-06
33.94,2.64400276e-06
33.95,2.44094545e-06
33.96,2.26159167e-06
33.97,2.10239519e-06
33.98,1.96044904e-06
33.99,1.83335202e-06
34.00,1.71910674e-06
34.01,1.61604071e-06
34.02,1.52274497e-06
34.03,1.43802578e-06
34.04,1.36086634e-06
34.05,1.29039622e-06
34.06,1.22586679e-06
34.07,1.16663134e-06
34.08,1.11212883e-06
34.09,1.06187070e-06
34.10,1.01542982e-06
34.11,9.72431540e-07
34.12,9.32546075e-07
34.13,8.95482244e-07
34.14,8.60982157e-07
34.15,8.28816756e-07
34.16,7.98782027e-07
34.17,7.70695793e-07
34.18,7.44394958e-07
34.19,7.19733168e-07
34.20,6.96578784e-07
34.21,6.74813144e-07
34.22,6.54329060e-07
34.23,6.35029508e-07
34.24,6.16826497e-07
34.25,5.99640077e-07
34.26,5.83397472e-07
34.27,5.68032324e-07
34.28,5.53484026e-07
34.29,5.39697130e-07
34.30,5.26620835e-07
34.31,5.14208523e-07
34.32,5.02417354e-07
34.33,4.91207907e-07
34.34,4.80543854e-07
34.35,4.70391677e-07
34.36,4.60720409e-07
34.37,4.51501405e-07
34.38,4.42708140e-07
34.39,4.34316016e-07
34.40,4.26302205e-07
34.41,4.18645494e-07
34.42,4.11326150e-07
34.43,4.04325799e-07
34.44,3.97627316e-07
34.45,3.91214725e-07
34.46,3.85073103e-07
34.47,3.79188507e-07
34.48,3.73547889e-07
34.49,3.68139033e-07
34.50,3.62950493e-07
34.51,3.57971532e-07
34.52,3.53192073e-07
34.53,3.48602650e-07
34.54,3.44194365e-07
34.55,3.39958848e-07
34.56,3.35888216e-07
34.57,3.31975048e-07
34.58,3.28212343e-07
34.59,3.24593501e-07
34.60,3.21112289e-07
34.61,3.17762822e-07
34.62,3.14539537e-07
34.63,3.11437174e-07
34.64,3.08450754e-07
34.65,3.05575566e-07
34.66,3.02807145e-07
34.67,3.00141260e-07
34.68,2.97573901e-07
34.69,2.95101259e-07
34.70,2.92719723e-07
34.71,2.90425860e-07
34.72,2.88216411e-07
34.73,2.86088276e-07
34.74,2.84038508e-07
34.75,2.82064303e-07
34.76,2.80162992e-07
34.77,2.78332034e-07
34.78,2.76569009e-07
34.79,2.74871608e-07
34.80,2.73237633e-07
34.81,2.71664987e-07
34.82,2.70151668e-07
34.83,2.68695768e-07
34.84,2.67295464e-07
34.85,2.65949015e-07
34.86,2.64654757e-07
34.87,2.63411104e-07
34.88,2.62216535e-07
34.89,2.61069600e-07
34.90,2.59968910e-07
34.91,2.58913137e-07
34.92,2.57901010e-07
34.93,2.56931314e-07
34.94,2.56002885e-07
34.95,2.55114609e-07
34.96,2.54265418e-07
34.97,2.53454292e-07
34.98,2.52680250e-07
34.99,2.51942356e-07
35.00,2.51239712e-07
35.01,2.50571455e-07
35.02,2.49936762e-07
35.03,2.49334841e-07
35.04,2.48764934e-07
35.05,2.48226315e-07
35.06,2.47718287e-07
35.07,2.47240183e-07
35.08,2.46791363e-07
35.09,2.46371213e-07
35.10,2.45979144e-07
35.11,2.45614594e-07
35.12,2.45277021e-07
35.13,2.44965909e-07
35.14,2.44680760e-07
35.15,2.44421099e-07
35.16,2.44186472e-07
35.17,2.43976442e-07
35.18,2.43790591e-07
35.19,2.43628520e-07
35.20,2.43489846e-07
35.21,2.43374205e-07
35.22,2.43281245e-07
35.23,2.43210633e-07
35.24,2.43162050e-07
35.25,2.43135191e-07
35.26,2.43129765e-07
35.27,2.43145495e-07
35.28,2.43182117e-07
35.29,2.43239379e-07
35.30,2.43317042e-07
35.31,2.43414880e-07
35.32,2.43532676e-07
35.33,2.43670227e-07
35.34,2.43827339e-07
35.35,2.44003828e-07
35.36,2.44199524e-07
35.37,2.44414263e-07
35.38,2.44647893e-07
35.39,2.44900271e-07
35.40,2.45171263e-07
35.41,2.45460744e-07
35.42,2.45768600e-07
35.43,2.46094724e-07
35.44,2.46439015e-07
35.45,2.46801386e-07
35.46,2.47181753e-07
35.47,2.47580043e-07
35.48,2.47996189e-07
35.49,2.48430134e-07
35.50,2.48881826e-07
35.51,2.49351223e-07
35.52,2.49838287e-07
35.53,2.50342991e-07
35.54,2.50865312e-07
35.55,2.51405237e-07
35.56,2.51962757e-07
35.57,2.52537872e-07
35.58,2.53130588e-07
35.59,2.53740917e-07
35.60,2.54368880e-07
35.61,2.55014501e-07
35.62,2.55677815e-07
35.63,2.56358859e-07
35.64,2.57057680e-07
35.65,2.57774330e-07
35.66,2.58508868e-07
35.67,2.59261358e-07
35.68,2.60031873e-07
35.69,2.60820489e-07
35.70,2.61627292e-07
35.71,2.62452372e-07
35.72,2.63295826e-07
35.73,2.64157758e-07
35.74,2.65038277e-07
35.75,2.65937501e-07
35.76,2.66855553e-07
35.77,2.67792561e-07
35.78,2.68748663e-07
35.79,2.69724000e-07
35.80,2.70718723e-07
35.81,2.71732987e-07
35.82,2.72766956e-07
35.83,2.73820799e-07
35.84,2.74894693e-07
35.85,2.75988822e-07
35.86,2.77103377e-07
35.87,2.78238556e-07
35.88,2.79394565e-07
35.89,2.80571615e-07
35.90,2.81769927e-07
35.91,2.82989730e-07
35.92,2.84231258e-07
35.93,2.85494754e-07
35.94,2.86780471e-07
35.95,2.88088667e-07
35.96,2.89419610e-07
35.97,2.90773575e-07
35.98,2.92150849e-07
35.99,2.93551722e-07
36.00,2.94976499e-07
36.01,2.96425489e-07
36.02,2.97899014e-07
36.03,2.99397402e-07
36.04,3.00920994e-07
36.05,3.02470139e-07
36.06,3.04045195e-07
36.07,3.05646533e-07
36.08,3.07274532e-07
36.09,3.08929583e-07
36.10,3.10612089e-07
36.11,3.12322462e-07
36.12,3.14061126e-07
36.13,3.15828519e-07
36.14,3.17625089e-07
36.15,3.19451296e-07
36.16,3.21307616e-07
36.17,3.23194533e-07
36.18,3.25112550e-07
36.19,3.27062179e-07
36.20,3.29043949e-07
36.21,3.31058403e-07
36.22,3.33106098e-07
36.23,3.35187607e-07
36.24,3.37303520e-07
36.25,3.39454440e-07
36.26,3.41640990e-07
36.27,3.43863809e-07
36.28,3.46123554e-07
36.29,3.48420898e-07
36.30,3.50756535e-07
36.31,3.53131178e-07
36.32,3.55545560e-07
36.33,3.58000433e-07
36.34,3.60496572e-07
36.35,3.63034772e-07
36.36,3.65615852e-07
36.37,3.68240654e-07
36.38,3.70910042e-07
36.39,3.73624907e-07
36.40,3.76386163e-07
36.41,3.79194753e-07
36.42,3.82051645e-07
36.43,3.84957835e-07
36.44,3.87914350e-07
36.45,3.90922244e-07
36.46,3.93982605e-07
36.47,3.97096549e-07
36.48,4.00265229e-07
36.49,4.03489830e-07
36.50,4.06771572e-07
36.51,4.10111713e-07
36.52,4.13511549e-07
36.53,4.16972412e-07
36.54,4.20495679e-07
36.55,4.24082766e-07
36.56,4.27735134e-07
36.57,4.31454289e-07
36.58,4.35241783e-07
36.59,4.39099216e-07
36.60,4.43028241e-07
36.61,4.47030561e-07
36.62,4.51107934e-07
36.63,4.55262173e-07
36.64,4.59495152e-07
36.65,4.63808803e-07
36.66,4.68205122e-07
36.67,4.72686172e-07
36.68,4.77254081e-07
36.69,4.81911050e-07
36.70,4.86659353e-07
36.71,4.91501340e-07
36.72,4.96439442e-07
36.73,5.01476172e-07
36.74,5.06614129e-07
36.75,5.11856003e-07
36.76,5.17204576e-07
36.77,5.22662729e-07
36.78,5.28233445e-07
36.79,5.33919812e-07
36.80,5.39725028e-07
36.81,5.45652410e-07
36.82,5.51705391e-07
36.83,5.57887533e-07
36.84,5.64202528e-07
36.85,5.70654206e-07
36.86,5.77246540e-07
36.87,5.83983653e-07
36.88,5.90869827e-07
36.89,5.97909504e-07
36.90,6.05107303e-07
36.91,6.12468018e-07
36.92,6.19996635e-07
36.93,6.27698336e-07
36.94,6.35578511e-07
36.95,6.43642765e-07
36.96,6.51896932e-07
36.97,6.60347087e-07
36.98,6.68999552e-07
36.99,6.77860916e-07
37.00,6.86938042e-07
37.01,6.96238086e-07
37.02,7.05768510e-07
37.03,7.15537097e-07
37.04,7.25551971e-07
37.05,7.35821610e-07
37.06,7.46354871e-07
37.07,7.57161006e-07
37.08,7.68249685e-07
37.09,7.79631021e-07
37.10,7.91315591e-07
37.11,8.03314464e-07
37.12,8.15639230e-07
37.13,8.28302027e-07
37.14,8.41315575e-07
37.15,8.54693210e-07
37.16,8.68448920e-07
37.17,8.82597381e-07
37.18,8.97154003e-07
37.19,9.12134974e-07
37.20,9.27557304e-07
37.21,9.43438879e-07
37.22,9.59798517e-07
37.23,9.76656025e-07
37.24,9.94032264e-07
37.25,1.01194922e-06
37.26,1.03043006e-06
37.27,1.04949924e-06
37.28,1.06918258e-06
37.29,1.08950734e-06
37.30,1.11050234e-06
37.31,1.13219806e-06
37.32,1.15462675e-06
37.33,1.17782257e-06
37.34,1.20182172e-06
37.35,1.22666260e-06
37.36,1.25238594e-06
37.37,1.27903502e-06
37.38,1.30665582e-06
37.39,1.33529726e-06
37.40,1.36501142e-06
37.41,1.39585377e-06
37.42,1.42788347e-06
37.43,1.46116364e-06
37.44,1.49576172e-06
37.45,1.53174978e-06
37.46,1.56920498e-06
37.47,1.60820992e-06
37.48,1.64885320e-06
37.49,1.69122989e-06
37.50,1.73544212e-06
37.51,1.78159975e-06
37.52,1.82982104e-06
37.53,1.88023347e-06
37.54,1.93297463e-06
37.55,1.98819314e-06
37.56,2.04604981e-06
37.57,2.10671879e-06
37.58,2.17038900e-06
37.59,2.23726558e-06
37.60,2.30757169e-06
37.61,2.38155034e-06
37.62,2.45946667e-06
37.63,2.54161032e-06
37.64,2.62829826e-06
37.65,2.71987795e-06
37.66,2.81673090e-06
37.67,2.91927680e-06
37.68,3.02797821e-06
37.69,3.14334590e-06
37.70,3.26594506e-06
37.71,3.39640239e-06
37.72,3.53541436e-06
37.73,3.68375674e-06
37.74,3.84229568e-06
37.75,4.01200072e-06
37.76,4.19395997e-06
37.77,4.38939792e-06
37.78,4.59969657e-06
37.79,4.82642042e-06
37.80,5.07134612e-06
37.81,5.33649812e-06
37.82,5.62419127e-06
37.83,5.93708241e-06
37.84,6.27823284e-06
37.85,6.65118465e-06
37.86,7.06005430e-06
37.87,7.50964823e-06
37.88,8.00560656e-06
37.89,8.55458293e-06
37.90,9.16447136e-06
37.91,9.84469457e-06
37.92,1.06065738e-05
37.93,1.14638071e-05
37.94,1.24330949e-05
37.95,1.35349658e-05
37.96,1.47948808e-05
37.97,1.62447270e-05
37.98,1.79248684e-05
37.99,1.98870015e-05
38.00,2.21982011e-05
38.01,2.49467564e-05
38.02,2.82507666e-05
38.03,3.22710906e-05
38.04,3.72313709e-05
38.05,4.34499179e-05
38.06,5.13922196e-05
38.07,6.17608666e-05
38.08,7.56567802e-05
38.09,9.48845219e-05
38.10,1.22570105e-04
38.11,1.64518516e-04
38.12,2.32528119e-04
38.13,3.53701809e-04
38.14,6.02334662e-04
38.15,1.24837624e-03
38.16,3.98273948e-03
38.17,8.76652210e-02
38.18,1.20791843e-02
38.19,2.14741822e-03
38.20,8.61941850e-04
38.21,4.61682994e-04
38.22,2.87156207e-04
38.23,1.95758758e-04
38.24,1.42003939e-04
38.25,1.07741765e-04
38.26,8.45752882e-05
38.27,6.81861676e-05
38.28,5.61692859e-05
38.29,4.70989094e-05
38.30,4.00863816e-05
38.31,3.45544581e-05
38.32,3.01149838e-05
38.33,2.64991642e-05
38.34,2.35160903e-05
38.35,2.10271514e-05
38.36,1.89297440e-05
38.37,1.71466075e-05
38.38,1.56186709e-05
38.39,1.43001486e-05
38.40,1.31551126e-05
38.41,1.21550540e-05
38.42,1.12771203e-05
38.43,1.05028224e-05
38.44,9.81707487e-06
38.45,9.20747283e-06
38.46,8.66374282e-06
38.47,8.17732048e-06
38.48,7.74102301e-06
38.49,7.34879272e-06
38.50,6.99549477e-06
38.51,6.67675624e-06
38.52,6.38883732e-06
38.53,6.12852745e-06
38.54,5.89306105e-06
38.55,5.68004886e-06
38.56,5.48742156e-06
38.57,5.31338338e-06
38.58,5.15637372e-06
38.59,5.01503525e-06
38.60,4.88818737e-06
38.61,4.77480406e-06
38.62,4.67399531e-06
38.63,4.58499163e-06
38.64,4.50713110e-06
38.65,4.43984854e-06
38.66,4.38266654e-06
38.67,4.33518810e-06
38.68,4.29709063e-06
38.69,4.26812118e-06
38.70,4.24809280e-06
38.71,4.23688187e-06
38.72,4.23442647e-06
38.73,4.24072552e-06
38.74,4.25583892e-06
38.75,4.27988857e-06
38.76,4.31306024e-06
38.77,4.35560650e-06
38.78,4.40785064e-06
38.79,4.47019178e-06
38.80,4.54311121e-06
38.81,4.62718030e-06
38.82,4.72306999e-06
38.83,4.83156232e-06
38.84,4.95356425e-06
38.85,5.09012426e-06
38.86,5.24245221e-06
38.87,5.41194318e-06
38.88,5.60020616e-06
38.89,5.80909860e-06
38.90,6.04076818e-06
38.91,6.29770360e-06
38.92,6.58279650e-06
38.93,6.89941738e-06
38.94,7.25150924e-06
38.95,7.64370372e-06
38.96,8.08146614e-06
38.97,8.57127783e-06
38.98,9.12086719e-06
38.99,9.73950488e-06
39.00,1.04383842e-05
39.01,1.12311160e-05
39.02,1.21343792e-05
39.03,1.31687856e-05
39.04,1.43600430e-05
39.05,1.57405416e-05
39.06,1.73515471e-05
39.07,1.92462836e-05
39.08,2.14943414e-05
39.09,2.41881048e-05
39.10,2.74523304e-05
39.11,3.14587734e-05
39.12,3.64491461e-05
39.13,4.27723147e-05
39.14,5.09467919e-05
39.15,6.17702876e-05
39.16,7.65216400e-05
39.17,9.73562022e-05
39.18,1.28139600e-04
39.19,1.76378057e-04
39.20,2.58266662e-04
39.21,4.14288924e-04
39.22,7.70858118e-04
39.23,1.90826006e-03
39.24,1.05018623e-02
39.25,8.75632191e-02
39.26,3.66569528e-03
39.27,1.13751380e-03
39.28,5.46530327e-04
39.29,3.20136397e-04
39.30,2.10099395e-04
39.31,1.48453897e-04
39.32,1.10482952e-04
39.33,8.54496511e-05
39.34,6.80795410e-05
39.35,5.55357791e-05
39.36,4.61823588e-05
39.37,3.90220191e-05
39.38,3.34187761e-05
39.39,2.89515324e-05
39.40,2.53324918e-05
39.41,2.23595511e-05
39.42,1.98874096e-05
39.43,1.78094349e-05
39.44,1.60459408e-05
39.45,1.45364103e-05
39.46,1.32342168e-05
39.47,1.21029664e-05
39.48,1.11139172e-05
39.49,1.02441260e-05
39.50,9.47509958e-06
39.51,8.79179713e-06
39.52,8.18188504e-06
39.53,7.63517234e-06
39.54,7.14317902e-06
39.55,6.69880247e-06
39.56,6.29605746e-06
39.57,5.92987155e-06
39.58,5.59592300e-06
39.59,5.29051123e-06
39.60,5.01045266e-06
39.61,4.75299633e-06
39.62,4.51575525e-06
39.63,4.29665003e-06
39.64,4.09386253e-06
39.65,3.90579738e-06
39.66,3.73105000e-06
39.67,3.56837986e-06
39.68,3.41668800e-06
39.69,3.27499801e-06
39.70,3.14244005e-06
39.71,3.01823712e-06
39.72,2.90169343e-06
39.73,2.79218442e-06
39.74,2.68914814e-06
39.75,2.59207792e-06
39.76,2.50051589e-06
39.77,2.41404750e-06
39.78,2.33229665e-06
39.79,2.25492149e-06
39.80,2.18161075e-06
39.81,2.11208048e-06
39.82,2.04607127e-06
39.83,1.98334569e-06
39.84,1.92368611e-06
39.85,1.86689275e-06
39.86,1.81278194e-06
39.87,1.76118459e-06
39.88,1.71194483e-06
39.89,1.66491875e-06
39.90,1.61997334e-06
39.91,1.57698551e-06
39.92,1.53584121e-06
39.93,1.49643465e-06
39.94,1.45866756e-06
39.95,1.42244859e-06
39.96,1.38769272e-06
39.97,1.35432074e-06
39.98,1.32225877e-06
39.99,1.29143785e-06
40.00,1.26179352e-06
40.01,1.23326552e-06
40.02,1.20579742e-06
40.03,1.17933634e-06
40.04,1.15383271e-06
40.05,1.12923999e-06
40.06,1.10551447e-06
40.07,1.08261507e-06
40.08,1.06050310e-06
40.09,1.03914219e-06
40.10,1.01849804e-06
40.11,9.98538297e-07
40.12,9.79232462e-07
40.13,9.60551722e-07
40.14,9.42468856e-07
40.15,9.24958126e-07
40.16,9.07995185e-07
40.17,8.91556981e-07
40.18,8.75621681e-07
40.19,8.60168587e-07
40.20,8.45178074e-07
40.21,8.30631516e-07
40.22,8.16511229e-07
40.23,8.02800415e-07
40.24,7.89483105e-07
40.25,7.76544113e-07
40.26,7.63968990e-07
40.27,7.51743981e-07
40.28,7.39855985e-07
40.29,7.28292515e-07
40.30,7.17041670e-07
40.31,7.06092095e-07
40.32,6.95432956e-07
40.33,6.85053910e-07
40.34,6.74945077e-07
40.35,6.65097017e-07
40.36,6.55500704e-07
40.37,6.46147509e-07
40.38,6.37029172e-07
40.39,6.28137792e-07
40.40,6.19465799e-07
40.41,6.11005944e-07
40.42,6.02751281e-07
40.43,5.94695149e-07
40.44,5.86831163e-07
40.45,5.79153197e-07
40.46,5.71655370e-07
40.47,5.64332038e-07
40.48,5.57177781e-07
40.49,5.50187391e-07
40.50,5.43355864e-07
40.51,5.36678388e-07
40.52,5.30150339e-07
40.53,5.23767266e-07
40.54,5.17524888e-07
40.55,5.11419082e-07
40.56,5.05445880e-07
40.57,4.99601462e-07
40.58,4.93882144e-07
40.59,4.88284379e-07
40.60,4.82804747e-07
40.61,4.77439950e-07
40.62,4.72186807e-07
40.63,4.67042249e-07
40.64,4.62003317e-07
40.65,4.57067151e-07
40.66,4.52230991e-07
40.67,4.47492174e-07
40.68,4.42848124e-07
40.69,4.38296354e-07
40.70,4.33834460e-07
40.71,4.29460118e-07
40.72,4.25171080e-07
40.73,4.20965173e-07
40.74,4.16840295e-07
40.75,4.12794412e-07
40.76,4.08825554e-07
40.77,4.04931815e-07
40.78,4.01111351e-07
40.79,3.97362374e-07
40.80,3.93683152e-07
40.81,3.90072010e-07
40.82,3.86527321e-07
40.83,3.83047510e-07
40.84,3.79631051e-07
40.85,3.76276461e-07
40.86,3.72982307e-07
40.87,3.69747193e-07
40.88,3.66569770e-07
40.89,3.63448725e-07
40.90,3.60382787e-07
40.91,3.57370719e-07
40.92,3.54411322e-07
40.93,3.51503431e-07
40.94,3.48645916e-07
40.95,3.45837678e-07
40.96,3.43077649e-07
40.97,3.40364791e-07
40.98,3.37698097e-07
40.99,3.35076587e-07
41.00,3.32499309e-07
41.01,3.29965335e-07
41.02,3.27473765e-07
41.03,3.25023724e-07
41.04,3.22614359e-07
41.05,3.20244841e-07
41.06,3.17914363e-07
41.07,3.15622141e-07
41.08,3.13367410e-07
41.09,3.11149427e-07
41.10,3.08967467e-07
41.11,3.06820825e-07
41.12,3.04708816e-07
41.13,3.02630769e-07
41.14,3.00586035e-07
41.15,2.98573978e-07
41.16,2.96593980e-07
41.17,2.94645439e-07
41.18,2.92727767e-07
41.19,2.90840394e-07
41.20,2.88982760e-07
41.21,2.87154323e-07
41.22,2.85354553e-07
41.23,2.83582932e-07
41.24,2.81838956e-07
41.25,2.80122135e-07
41.26,2.78431989e-07
41.27,2.76768051e-07
41.28,2.75129863e-07
41.29,2.73516982e-07
41.30,2.71928973e-07
41.31,2.70365412e-07
41.32,2.68825887e-07
41.33,2.67309993e-07
41.34,2.65817337e-07
41.35,2.64347535e-07
41.36,2.62900210e-07
41.37,2.61474998e-07
41.38,2.60071540e-07
41.39,2.58689487e-07
41.40,2.57328499e-07
41.41,2.55988242e-07
41.42,2.54668392e-07
41.43,2.53368630e-07
41.44,2.52088648e-07
41.45,2.50828141e-07
41.46,2.49586815e-07
41.47,2.48364381e-07
41.48,2.47160556e-07
41.49,2.45975065e-07
41.50,2.44807638e-07
41.51,2.43658013e-07
41.52,2.42525933e-07
41.53,2.41411146e-07
41.54,2.40313407e-07
41.55,2.39232477e-07
41.56,2.38168122e-07
41.57,2.37120113e-07
41.58,2.36088227e-07
41.59,2.35072245e-07
41.60,2.34071954e-07
41.61,2.33087146e-07
41.62,2.32117618e-07
41.63,2.31163170e-07
41.64,2.30223609e-07
41.65,2.29298745e-07
41.66,2.28388392e-07
41.67,2.27492369e-07
41.68,2.26610501e-07
41.69,2.25742613e-07
41.70,2.24888539e-07
41.71,2.24048112e-07
41.72,2.23221172e-07
41.73,2.22407562e-07
41.74,2.21607130e-07
41.75,2.20819725e-07
41.76,2.20045202e-07
41.77,2.19283418e-07
41.78,2.18534234e-07
41.79,2.17797515e-07
41.80,2.17073127e-07
41.81,2.16360943e-07
41.82,2.15660837e-07
41.83,2.14972685e-07
41.84,2.14296368e-07
41.85,2.13631770e-07
41.86,2.12978777e-07
41.87,2.12337279e-07
41.88,2.11707167e-07
41.89,2.11088337e-07
41.90,2.10480687e-07
41.91,2.09884118e-07
41.92,2.09298533e-07
41.93,2.08723838e-07
41.94,2.08159942e-07
41.95,2.07606756e-07
41.96,2.07064194e-07
41.97,2.06532173e-07
41.98,2.06010611e-07
41.99,2.05499430e-07
42.00,2.04998554e-07
42.01,2.04507910e-07
42.02,2.04027424e-07
42.03,2.03557030e-07
42.04,2.03096660e-07
42.05,2.02646249e-07
42.06,2.02205736e-07
42.07,2.01775061e-07
42.08,2.01354166e-07
42.09,2.00942996e-07
42.10,2.00541497e-07
42.11,2.00149619e-07
42.12,1.99767313e-07
42.13,1.99394531e-07
42.14,1.99031231e-07
42.15,1.98677368e-07
42.16,1.98332903e-07
42.17,1.97997798e-07
42.18,1.97672016e-07
42.19,1.97355524e-07
42.20,1.97048289e-07
42.21,1.96750281e-07
42.22,1.96461473e-07
42.23,1.96181838e-07
42.24,1.95911354e-07
42.25,1.95649997e-07
42.26,1.95397749e-07
42.27,1.95154592e-07
42.28,1.94920509e-07
42.29,1.94695489e-07
42.30,1.94479518e-07
42.31,1.94272588e-07
42.32,1.94074690e-07
42.33,1.93885821e-07
42.34,1.93705975e-07
42.35,1.93535152e-07
42.36,1.93373353e-07
42.37,1.93220581e-07
42.38,1.93076839e-07
42.39,1.92942137e-07
42.40,1.92816481e-07
42.41,1.92699885e-07
42.42,1.92592361e-07
42.43,1.92493925e-07
42.44,1.92404594e-07
42.45,1.92324389e-07
42.46,1.92253331e-07
42.47,1.92191445e-07
42.48,1.92138758e-07
42.49,1.92095298e-07
42.50,1.92061097e-07
42.51,1.92036188e-07
42.52,1.92020607e-07
42.53,1.92014393e-07
42.54,1.92017585e-07
42.55,1.92030227e-07
42.56,1.92052365e-07
42.57,1.92084046e-07
42.58,1.92125321e-07
42.59,1.92176243e-07
42.60,1.92236869e-07
42.61,1.92307256e-07
42.62,1.92387466e-07
42.63,1.92477562e-07
42.64,1.92577611e-07
42.65,1.92687683e-07
42.66,1.92807850e-07
42.67,1.92938187e-07
42.68,1.93078773e-07
42.69,1.93229689e-07
42.70,1.93391019e-07
42.71,1.93562852e-07
42.72,1.93745277e-07
42.73,1.93938389e-07
42.74,1.94142285e-07
42.75,1.94357067e-07
42.76,1.94582839e-07
42.77,1.94819708e-07
42.78,1.95067786e-07
42.79,1.95327189e-07
42.80,1.95598036e-07
42.81,1.95880449e-07
42.82,1.96174556e-07
42.83,1.96480488e-07
42.84,1.96798380e-07
42.85,1.97128371e-07
42.86,1.97470606e-07
42.87,1.97825233e-07
42.88,1.98192404e-07
42.89,1.98572279e-07
42.90,1.98965018e-07
42.91,1.99370789e-07
42.92,1.99789766e-07
42.93,2.00222125e-07
42.94,2.00668050e-07
42.95,2.01127730e-07
42.96,2.01601358e-07
42.97,2.02089134e-07
