Angle(deg),f(R)
42.89,5.08345033e+03
42.90,5.09350446e+03
42.91,5.10389221e+03
42.92,5.11461801e+03
42.93,5.12568641e+03
42.94,5.13710209e+03
42.95,5.14886988e+03
42.96,5.16099476e+03
42.97,5.17348183e+03
42.98,5.18633638e+03
42.99,5.19956382e+03
43.00,5.21316975e+03
43.01,5.22715991e+03
43.02,5.24154024e+03
43.03,5.25631683e+03
43.04,5.27149595e+03
43.05,5.28708406e+03
43.06,5.30308782e+03
43.07,5.31951408e+03
43.08,5.33636988e+03
43.09,5.35366248e+03
43.10,5.37139935e+03
43.11,5.38958819e+03
43.12,5.40823690e+03
43.13,5.42735364e+03
43.14,5.44694680e+03
43.15,5.46702503e+03
43.16,5.48759723e+03
43.17,5.50867256e+03
43.18,5.53026045e+03
43.19,5.55237063e+03
43.20,5.57501310e+03
43.21,5.59819819e+03
43.22,5.62193651e+03
43.23,5.64623900e+03
43.24,5.67111695e+03
43.25,5.69658197e+03
43.26,5.72264604e+03
43.27,5.74932149e+03
43.28,5.77662104e+03
43.29,5.80455782e+03
43.30,5.83314533e+03
43.31,5.86239752e+03
43.32,5.89232875e+03
43.33,5.92295387e+03
43.34,5.95428814e+03
43.35,5.98634736e+03
43.36,6.01914779e+03
43.37,6.05270624e+03
43.38,6.08704003e+03
43.39,6.12216706e+03
43.40,6.15810580e+03
43.41,6.19487532e+03
43.42,6.23249533e+03
43.43,6.27098615e+03
43.44,6.31036882e+03
43.45,6.35066504e+03
43.46,6.39189725e+03
43.47,6.43408865e+03
43.48,6.47726321e+03
43.49,6.52144573e+03
43.50,6.56666184e+03
43.51,6.61293806e+03
43.52,6.66030182e+03
43.53,6.70878153e+03
43.54,6.75840655e+03
43.55,6.80920730e+03
43.56,6.86121529e+03
43.57,6.91446313e+03
43.58,6.96898461e+03
43.59,7.02481473e+03
43.60,7.08198977e+03
43.61,7.14054735e+03
43.62,7.20052646e+03
43.63,7.26196754e+03
43.64,7.32491253e+03
43.65,7.38940497e+03
43.66,7.45549003e+03
43.67,7.52321460e+03
43.68,7.59262740e+03
43.69,7.66377900e+03
43.70,7.73672195e+03
43.71,7.81151088e+03
43.72,7.88820257e+03
43.73,7.96685605e+03
43.74,8.04753274e+03
43.75,8.13029655e+03
43.76,8.21521396e+03
43.77,8.30235423e+03
43.78,8.39178946e+03
43.79,8.48359476e+03
43.80,8.57784842e+03
43.81,8.67463205e+03
43.82,8.77403074e+03
43.83,8.87613326e+03
43.84,8.98103225e+03
43.85,9.08882440e+03
43.86,9.19961071e+03
43.87,9.31349666e+03
43.88,9.43059249e+03
43.89,9.55101347e+03
43.90,9.67488013e+03
43.91,9.80231861e+03
43.92,9.93346089e+03
43.93,1.00684452e+04
43.94,1.02074164e+04
43.95,1.03505262e+04
43.96,1.04979338e+04
43.97,1.06498060e+04
43.98,1.08063180e+04
43.99,1.09676537e+04
44.00,1.11340063e+04
44.01,1.13055787e+04
44.02,1.14825845e+04
44.03,1.16652482e+04
44.04,1.18538061e+04
44.05,1.20485070e+04
44.06,1.22496132e+04
44.07,1.24574010e+04
44.08,1.26721621e+04
44.09,1.28942041e+04
44.10,1.31238520e+04
44.11,1.33614491e+04
44.12,1.36073583e+04
44.13,1.38619638e+04
44.14,1.41256720e+04
44.15,1.43989136e+04
44.16,1.46821449e+04
44.17,1.49758503e+04
44.18,1.52805436e+04
44.19,1.55967708e+04
44.20,1.59251121e+04
44.21,1.62661849e+04
44.22,1.66206464e+04
44.23,1.69891969e+04
44.24,1.73725831e+04
44.25,1.77716019e+04
44.26,1.81871045e+04
44.27,1.86200009e+04
44.28,1.90712647e+04
44.29,1.95419389e+04
44.30,2.00331414e+04
44.31,2.05460720e+04
44.32,2.10820193e+04
44.33,2.16423690e+04
44.34,2.22286127e+04
44.35,2.28423579e+04
44.36,2.34853387e+04
44.37,2.41594280e+04
44.38,2.48666512e+04
44.39,2.56092014e+04
44.40,2.63894561e+04
44.41,2.72099962e+04
44.42,2.80736273e+04
44.43,2.89834033e+04
44.44,2.99426540e+04
44.45,3.09550143e+04
44.46,3.20244597e+04
44.47,3.31553444e+04
44.48,3.43524456e+04
44.49,3.56210141e+04
44.50,3.69668313e+04
44.51,3.83962752e+04
44.52,3.99163956e+04
44.53,4.15350008e+04
44.54,4.32607580e+04
44.55,4.51033086e+04
44.56,4.70734030e+04
44.57,4.91830571e+04
44.58,5.14457352e+04
44.59,5.38765649e+04
44.60,5.64925893e+04
44.61,5.93130663e+04
44.62,6.23598223e+04
44.63,6.56576749e+04
44.64,6.92349383e+04
44.65,7.31240314e+04
44.66,7.73622130e+04
44.67,8.19924754e+04
44.68,8.70646363e+04
44.69,9.26366811e+04
44.70,9.87764240e+04
44.71,1.05563577e+05
44.72,1.13092344e+05
44.73,1.21474702e+05
44.74,1.30844582e+05
44.75,1.41363237e+05
44.76,1.53226224e+05
44.77,1.66672534e+05
44.78,1.81996713e+05
44.79,1.99565102e+05
44.80,2.19837907e+05
44.81,2.43399602e+05
44.82,2.71001484e+05
44.83,3.03622235e+05
44.84,3.42555791e+05
44.85,3.89541513e+05
44.86,4.46961687e+05
44.87,5.18149253e+05
44.88,6.07882159e+05
44.89,7.23205812e+05
44.90,8.74858325e+05
44.91,1.07986185e+06
44.92,1.36651293e+06
44.93,1.78469138e+06
44.94,2.42910979e+06
44.95,3.49804175e+06
44.96,5.46619654e+06
44.97,9.71913866e+06
44.98,2.18725866e+07
44.99,8.75134337e+07
45.00,2.00000000e+30
