Angle(deg),f(R)
43.03,5.77130146e+04
43.04,5.62283721e+04
43.05,5.66261734e+04
43.06,5.71489066e+04
43.07,5.77066107e+04
43.08,5.82825001e+04
43.09,5.88717032e+04
43.10,5.94724692e+04
43.11,6.00841160e+04
43.12,6.07063990e+04
43.13,6.13392784e+04
43.14,6.19828207e+04
43.15,6.26371537e+04
43.16,6.33024432e+04
43.17,6.39788807e+04
43.18,6.46666767e+04
43.19,6.53660566e+04
43.20,6.60772584e+04
43.21,6.68005312e+04
43.22,6.75361345e+04
43.23,6.82843372e+04
43.24,6.90454180e+04
43.25,6.98196650e+04
43.26,7.06073754e+04
43.27,7.14088563e+04
43.28,7.22244242e+04
43.29,7.30544054e+04
43.30,7.38991367e+04
43.31,7.47589649e+04
43.32,7.56342477e+04
43.33,7.65253537e+04
43.34,7.74326631e+04
43.35,7.83565675e+04
43.36,7.92974711e+04
43.37,8.02557905e+04
43.38,8.12319552e+04
43.39,8.22264085e+04
43.40,8.32396074e+04
43.41,8.42720238e+04
43.42,8.53241442e+04
43.43,8.63964712e+04
43.44,8.74895233e+04
43.45,8.86038359e+04
43.46,8.97399622e+04
43.47,9.08984731e+04
43.48,9.20799588e+04
43.49,9.32850290e+04
43.50,9.45143139e+04
43.51,9.57684648e+04
43.52,9.70481553e+04
43.53,9.83540818e+04
43.54,9.96869651e+04
43.55,1.01047550e+05
43.56,1.02436609e+05
43.57,1.03854941e+05
43.58,1.05303371e+05
43.59,1.06782756e+05
43.60,1.08293984e+05
43.61,1.09837973e+05
43.62,1.11415676e+05
43.63,1.13028080e+05
43.64,1.14676209e+05
43.65,1.16361125e+05
43.66,1.18083930e+05
43.67,1.19845766e+05
43.68,1.21647821e+05
43.69,1.23491327e+05
43.70,1.25377564e+05
43.71,1.27307861e+05
43.72,1.29283601e+05
43.73,1.31306219e+05
43.74,1.33377209e+05
43.75,1.35498125e+05
43.76,1.37670584e+05
43.77,1.39896268e+05
43.78,1.42176929e+05
43.79,1.44514392e+05
43.80,1.46910557e+05
43.81,1.49367405e+05
43.82,1.51887002e+05
43.83,1.54471502e+05
43.84,1.57123152e+05
43.85,1.59844297e+05
43.86,1.62637387e+05
43.87,1.65504979e+05
43.88,1.68449745e+05
43.89,1.71474478e+05
43.90,1.74582099e+05
43.91,1.77775664e+05
43.92,1.81058370e+05
43.93,1.84433564e+05
43.94,1.87904752e+05
43.95,1.91475610e+05
43.96,1.95149987e+05
43.97,1.98931924e+05
43.98,2.02825659e+05
43.99,2.06835640e+05
44.00,2.10966541e+05
44.01,2.15223272e+05
44.02,2.19610994e+05
44.03,2.24135137e+05
44.04,2.28801413e+05
44.05,2.33615839e+05
44.06,2.38584751e+05
44.07,2.43714831e+05
44.08,2.49013122e+05
44.09,2.54487058e+05
44.10,2.60144490e+05
44.11,2.65993710e+05
44.12,2.72043484e+05
44.13,2.78303087e+05
44.14,2.84782333e+05
44.15,2.91491619e+05
44.16,2.98441965e+05
44.17,3.05645056e+05
44.18,3.13113297e+05
44.19,3.20859861e+05
44.20,3.28898751e+05
44.21,3.37244861e+05
44.22,3.45914047e+05
44.23,3.54923200e+05
44.24,3.64290330e+05
44.25,3.74034654e+05
44.26,3.84176700e+05
44.27,3.94738408e+05
44.28,4.05743254e+05
44.29,4.17216378e+05
44.30,4.29184728e+05
44.31,4.41677221e+05
44.32,4.54724913e+05
44.33,4.68361197e+05
44.34,4.82622012e+05
44.35,4.97546087e+05
44.36,5.13175196e+05
44.37,5.29554457e+05
44.38,5.46732655e+05
44.39,5.64762605e+05
44.40,5.83701562e+05
44.41,6.03611671e+05
44.42,6.24560484e+05
44.43,6.46621527e+05
44.44,6.69874950e+05
44.45,6.94408255e+05
44.46,7.20317119e+05
44.47,7.47706333e+05
44.48,7.76690857e+05
44.49,8.07397032e+05
44.50,8.39963958e+05
44.51,8.74545072e+05
44.52,9.11309961e+05
44.53,9.50446440e+05
44.54,9.92162961e+05
44.55,1.03669139e+06
44.56,1.08429024e+06
44.57,1.13524842e+06
44.58,1.18988966e+06
44.59,1.24857762e+06
44.60,1.31172199e+06
44.61,1.37978565e+06
44.62,1.45329319e+06
44.63,1.53284100e+06
44.64,1.61910947e+06
44.65,1.71287755e+06
44.66,1.81504040e+06
44.67,1.92663084e+06
44.68,2.04884555e+06
44.69,2.18307729e+06
44.70,2.33095476e+06
44.71,2.49439222e+06
44.72,2.67565179e+06
44.73,2.87742211e+06
44.74,3.10291863e+06
44.75,3.35601255e+06
44.76,3.64139801e+06
44.77,3.96481139e+06
44.78,4.33332182e+06
44.79,4.75572077e+06
44.80,5.24305129e+06
44.81,5.80933721e+06
44.82,6.47260342e+06
44.83,7.25632816e+06
44.84,8.19154972e+06
44.85,9.31998744e+06
44.86,1.06987764e+07
44.87,1.24078446e+07
44.88,1.45617628e+07
44.89,1.73294587e+07
44.90,2.09683772e+07
44.91,2.58865862e+07
44.92,3.27623719e+07
44.93,4.27912791e+07
44.94,5.82432249e+07
44.95,8.38696828e+07
44.96,1.31045662e+08
44.97,2.32969074e+08
44.98,5.24178823e+08
44.99,2.09671147e+09
45.00,6.00000000e+31
