Angle(deg),f(R)
32.27,4.12723340e+01
32.28,4.12975901e+01
32.29,4.13229296e+01
32.30,4.13483527e+01
32.31,4.13738595e+01
32.32,4.13994504e+01
32.33,4.14251256e+01
32.34,4.14508853e+01
32.35,4.14767297e+01
32.36,4.15026590e+01
32.37,4.15286736e+01
32.38,4.15547736e+01
32.39,4.15809593e+01
32.40,4.16072309e+01
32.41,4.16335886e+01
32.42,4.16600327e+01
32.43,4.16865635e+01
32.44,4.17131811e+01
32.45,4.17398859e+01
32.46,4.17666780e+01
32.47,4.17935577e+01
32.48,4.18205253e+01
32.49,4.18475810e+01
32.50,4.18747250e+01
32.51,4.19019577e+01
32.52,4.19292792e+01
32.53,4.19566897e+01
32.54,4.19841897e+01
32.55,4.20117792e+01
32.56,4.20394586e+01
32.57,4.20672282e+01
32.58,4.20950881e+01
32.59,4.21230386e+01
32.60,4.21510800e+01
32.61,4.21792126e+01
32.62,4.22074366e+01
32.63,4.22357522e+01
32.64,4.22641599e+01
32.65,4.22926597e+01
32.66,4.23212519e+01
32.67,4.23499370e+01
32.68,4.23787150e+01
32.69,4.24075863e+01
32.70,4.24365511e+01
32.71,4.24656098e+01
32.72,4.24947625e+01
32.73,4.25240096e+01
32.74,4.25533513e+01
32.75,4.25827880e+01
32.76,4.26123198e+01
32.77,4.26419471e+01
32.78,4.26716701e+01
32.79,4.27014892e+01
32.80,4.27314046e+01
32.81,4.27614166e+01
32.82,4.27915254e+01
32.83,4.28217314e+01
32.84,4.28520349e+01
32.85,4.28824361e+01
32.86,4.29129353e+01
32.87,4.29435328e+01
32.88,4.29742290e+01
32.89,4.30050240e+01
32.90,4.30359183e+01
32.91,4.30669120e+01
32.92,4.30980055e+01
32.93,4.31291991e+01
32.94,4.31604931e+01
32.95,4.31918878e+01
32.96,4.32233835e+01
32.97,4.32549804e+01
32.98,4.32866790e+01
32.99,4.33184794e+01
33.00,4.33503821e+01
33.01,4.33823872e+01
33.02,4.34144952e+01
33.03,4.34467064e+01
33.04,4.34790210e+01
33.05,4.35114393e+01
33.06,4.35439617e+01
33.07,4.35765885e+01
33.08,4.36093201e+01
33.09,4.36421566e+01
33.10,4.36750985e+01
33.11,4.37081461e+01
33.12,4.37412997e+01
33.13,4.37745596e+01
33.14,4.38079262e+01
33.15,4.38413997e+01
33.16,4.38749805e+01
33.17,4.39086690e+01
33.18,4.39424654e+01
33.19,4.39763702e+01
33.20,4.40103835e+01
33.21,4.40445059e+01
33.22,4.40787376e+01
33.23,4.41130789e+01
33.24,4.41475302e+01
33.25,4.41820918e+01
33.26,4.42167641e+01
33.27,4.42515474e+01
33.28,4.42864421e+01
33.29,4.43214485e+01
33.30,4.43565670e+01
33.31,4.43917979e+01
33.32,4.44271416e+01
33.33,4.44625984e+01
33.34,4.44981687e+01
33.35,4.45338528e+01
33.36,4.45696511e+01
33.37,4.46055640e+01
33.38,4.46415918e+01
33.39,4.46777349e+01
33.40,4.47139936e+01
33.41,4.47503684e+01
33.42,4.47868595e+01
33.43,4.48234674e+01
33.44,4.48601924e+01
33.45,4.48970350e+01
33.46,4.49339954e+01
33.47,4.49710740e+01
33.48,4.50082714e+01
33.49,4.50455877e+01
33.50,4.50830234e+01
33.51,4.51205789e+01
33.52,4.51582546e+01
33.53,4.51960508e+01
33.54,4.52339680e+01
33.55,4.52720065e+01
33.56,4.53101667e+01
33.57,4.53484490e+01
33.58,4.53868539e+01
33.59,4.54253817e+01
33.60,4.54640328e+01
33.61,4.55028076e+01
33.62,4.55417065e+01
33.63,4.55807300e+01
33.64,4.56198784e+01
33.65,4.56591521e+01
33.66,4.56985516e+01
33.67,4.57380773e+01
33.68,4.57777295e+01
33.69,4.58175087e+01
33.70,4.58574154e+01
33.71,4.58974498e+01
33.72,4.59376126e+01
33.73,4.59779040e+01
33.74,4.60183245e+01
33.75,4.60588745e+01
33.76,4.60995545e+01
33.77,4.61403649e+01
33.78,4.61813061e+01
33.79,4.62223786e+01
33.80,4.62635828e+01
33.81,4.63049191e+01
33.82,4.63463880e+01
33.83,4.63879899e+01
33.84,4.64297253e+01
33.85,4.64715946e+01
33.86,4.65135982e+01
33.87,4.65557367e+01
33.88,4.65980105e+01
33.89,4.66404200e+01
33.90,4.66829656e+01
33.91,4.67256480e+01
33.92,4.67684674e+01
33.93,4.68114244e+01
33.94,4.68545194e+01
33.95,4.68977529e+01
33.96,4.69411255e+01
33.97,4.69846374e+01
33.98,4.70282893e+01
33.99,4.70720816e+01
34.00,4.71160148e+01
34.01,4.71600893e+01
34.02,4.72043057e+01
34.03,4.72486644e+01
34.04,4.72931660e+01
34.05,4.73378108e+01
34.06,4.73825995e+01
34.07,4.74275324e+01
34.08,4.74726102e+01
34.09,4.75178333e+01
34.10,4.75632021e+01
34.11,4.76087173e+01
34.12,4.76543793e+01
34.13,4.77001886e+01
34.14,4.77461457e+01
34.15,4.77922512e+01
34.16,4.78385055e+01
34.17,4.78849093e+01
34.18,4.79314629e+01
34.19,4.79781669e+01
34.20,4.80250220e+01
34.21,4.80720285e+01
34.22,4.81191870e+01
34.23,4.81664980e+01
34.24,4.82139622e+01
34.25,4.82615800e+01
34.26,4.83093519e+01
34.27,4.83572785e+01
34.28,4.84053604e+01
34.29,4.84535981e+01
34.30,4.85019922e+01
34.31,4.85505432e+01
34.32,4.85992516e+01
34.33,4.86481181e+01
34.34,4.86971431e+01
34.35,4.87463274e+01
34.36,4.87956713e+01
34.37,4.88451755e+01
34.38,4.88948406e+01
34.39,4.89446672e+01
34.40,4.89946557e+01
34.41,4.90448069e+01
34.42,4.90951212e+01
34.43,4.91455993e+01
34.44,4.91962418e+01
34.45,4.92470492e+01
34.46,4.92980222e+01
34.47,4.93491614e+01
34.48,4.94004673e+01
34.49,4.94519405e+01
34.50,4.95035817e+01
34.51,4.95553915e+01
34.52,4.96073704e+01
34.53,4.96595192e+01
34.54,4.97118384e+01
34.55,4.97643286e+01
34.56,4.98169905e+01
34.57,4.98698246e+01
34.58,4.99228318e+01
34.59,4.99760124e+01
34.60,5.00293673e+01
34.61,5.00828970e+01
34.62,5.01366021e+01
34.63,5.01904834e+01
34.64,5.02445415e+01
34.65,5.02987770e+01
34.66,5.03531906e+01
34.67,5.04077830e+01
34.68,5.04625547e+01
34.69,5.05175065e+01
34.70,5.05726391e+01
34.71,5.06279530e+01
34.72,5.06834491e+01
34.73,5.07391279e+01
34.74,5.07949902e+01
34.75,5.08510366e+01
34.76,5.09072678e+01
34.77,5.09636846e+01
34.78,5.10202876e+01
34.79,5.10770774e+01
34.80,5.11340549e+01
34.81,5.11912208e+01
34.82,5.12485756e+01
34.83,5.13061202e+01
34.84,5.13638553e+01
34.85,5.14217815e+01
34.86,5.14798996e+01
34.87,5.15382104e+01
34.88,5.15967146e+01
34.89,5.16554128e+01
34.90,5.17143059e+01
34.91,5.17733945e+01
34.92,5.18326795e+01
34.93,5.18921616e+01
34.94,5.19518415e+01
34.95,5.20117200e+01
34.96,5.20717978e+01
34.97,5.21320758e+01
34.98,5.21925546e+01
34.99,5.22532351e+01
35.00,5.23141180e+01
35.01,5.23752041e+01
35.02,5.24364942e+01
35.03,5.24979891e+01
35.04,5.25596896e+01
35.05,5.26215965e+01
35.06,5.26837105e+01
35.07,5.27460325e+01
35.08,5.28085633e+01
35.09,5.28713037e+01
35.10,5.29342546e+01
35.11,5.29974166e+01
35.12,5.30607907e+01
35.13,5.31243777e+01
35.14,5.31881785e+01
35.15,5.32521938e+01
35.16,5.33164245e+01
35.17,5.33808715e+01
35.18,5.34455355e+01
35.19,5.35104176e+01
35.20,5.35755184e+01
35.21,5.36408389e+01
35.22,5.37063800e+01
35.23,5.37721425e+01
35.24,5.38381274e+01
35.25,5.39043354e+01
35.26,5.39707674e+01
35.27,5.40374245e+01
35.28,5.41043074e+01
35.29,5.41714170e+01
35.30,5.42387543e+01
35.31,5.43063202e+01
35.32,5.43741156e+01
35.33,5.44421414e+01
35.34,5.45103986e+01
35.35,5.45788880e+01
35.36,5.46476105e+01
35.37,5.47165673e+01
35.38,5.47857591e+01
35.39,5.48551869e+01
35.40,5.49248517e+01
35.41,5.49947545e+01
35.42,5.50648962e+01
35.43,5.51352777e+01
35.44,5.52059001e+01
35.45,5.52767643e+01
35.46,5.53478713e+01
35.47,5.54192221e+01
35.48,5.54908177e+01
35.49,5.55626592e+01
35.50,5.56347474e+01
35.51,5.57070834e+01
35.52,5.57796682e+01
35.53,5.58525029e+01
35.54,5.59255885e+01
35.55,5.59989260e+01
35.56,5.60725164e+01
35.57,5.61463608e+01
35.58,5.62204603e+01
35.59,5.62948158e+01
35.60,5.63694285e+01
35.61,5.64442994e+01
35.62,5.65194296e+01
35.63,5.65948202e+01
35.64,5.66704722e+01
35.65,5.67463867e+01
35.66,5.68225649e+01
35.67,5.68990078e+01
35.68,5.69757166e+01
35.69,5.70526923e+01
35.70,5.71299361e+01
35.71,5.72074491e+01
35.72,5.72852324e+01
35.73,5.73632872e+01
35.74,5.74416145e+01
35.75,5.75202157e+01
35.76,5.75990917e+01
35.77,5.76782438e+01
35.78,5.77576732e+01
35.79,5.78373810e+01
35.80,5.79173684e+01
35.81,5.79976365e+01
35.82,5.80781867e+01
35.83,5.81590200e+01
35.84,5.82401377e+01
35.85,5.83215410e+01
35.86,5.84032311e+01
35.87,5.84852093e+01
35.88,5.85674767e+01
35.89,5.86500347e+01
35.90,5.87328845e+01
35.91,5.88160272e+01
35.92,5.88994643e+01
35.93,5.89831969e+01
35.94,5.90672264e+01
35.95,5.91515539e+01
35.96,5.92361809e+01
35.97,5.93211085e+01
35.98,5.94063382e+01
35.99,5.94918712e+01
36.00,5.95777088e+01
36.01,5.96638523e+01
36.02,5.97503032e+01
36.03,5.98370627e+01
36.04,5.99241321e+01
36.05,6.00115130e+01
36.06,6.00992065e+01
36.07,6.01872141e+01
36.08,6.02755371e+01
36.09,6.03641770e+01
36.10,6.04531351e+01
36.11,6.05424128e+01
36.12,6.06320116e+01
36.13,6.07219329e+01
36.14,6.08121780e+01
36.15,6.09027485e+01
36.16,6.09936457e+01
36.17,6.10848712e+01
36.18,6.11764263e+01
36.19,6.12683126e+01
36.20,6.13605315e+01
36.21,6.14530845e+01
36.22,6.15459731e+01
36.23,6.16391988e+01
36.24,6.17327631e+01
36.25,6.18266676e+01
36.26,6.19209137e+01
36.27,6.20155030e+01
36.28,6.21104370e+01
36.29,6.22057173e+01
36.30,6.23013455e+01
36.31,6.23973231e+01
36.32,6.24936517e+01
36.33,6.25903329e+01
36.34,6.26873684e+01
36.35,6.27847596e+01
36.36,6.28825082e+01
36.37,6.29806159e+01
36.38,6.30790843e+01
36.39,6.31779150e+01
36.40,6.32771097e+01
36.41,6.33766700e+01
36.42,6.34765977e+01
36.43,6.35768944e+01
36.44,6.36775618e+01
36.45,6.37786016e+01
36.46,6.38800156e+01
36.47,6.39818054e+01
36.48,6.40839728e+01
36.49,6.41865196e+01
36.50,6.42894474e+01
36.51,6.43927581e+01
36.52,6.44964534e+01
36.53,6.46005352e+01
36.54,6.47050052e+01
36.55,6.48098652e+01
36.56,6.49151171e+01
36.57,6.50207626e+01
36.58,6.51268037e+01
36.59,6.52332421e+01
36.60,6.53400798e+01
36.61,6.54473186e+01
36.62,6.55549603e+01
36.63,6.56630070e+01
36.64,6.57714605e+01
36.65,6.58803227e+01
36.66,6.59895955e+01
36.67,6.60992810e+01
36.68,6.62093810e+01
36.69,6.63198975e+01
36.70,6.64308325e+01
36.71,6.65421879e+01
36.72,6.66539659e+01
36.73,6.67661684e+01
36.74,6.68787974e+01
36.75,6.69918549e+01
36.76,6.71053431e+01
36.77,6.72192640e+01
36.78,6.73336196e+01
36.79,6.74484120e+01
36.80,6.75636434e+01
36.81,6.76793159e+01
36.82,6.77954316e+01
36.83,6.79119925e+01
36.84,6.80290010e+01
36.85,6.81464591e+01
36.86,6.82643691e+01
36.87,6.83827331e+01
36.88,6.85015533e+01
36.89,6.86208320e+01
36.90,6.87405713e+01
36.91,6.88607736e+01
36.92,6.89814412e+01
36.93,6.91025761e+01
36.94,6.92241809e+01
36.95,6.93462577e+01
36.96,6.94688089e+01
36.97,6.95918369e+01
36.98,6.97153439e+01
36.99,6.98393324e+01
37.00,6.99638047e+01
37.01,7.00887632e+01
37.02,7.02142103e+01
37.03,7.03401484e+01
37.04,7.04665801e+01
37.05,7.05935077e+01
37.06,7.07209337e+01
37.07,7.08488605e+01
37.08,7.09772908e+01
37.09,7.11062270e+01
37.10,7.12356716e+01
37.11,7.13656272e+01
37.12,7.14960963e+01
37.13,7.16270816e+01
37.14,7.17585856e+01
37.15,7.18906110e+01
37.16,7.20231603e+01
37.17,7.21562363e+01
37.18,7.22898416e+01
37.19,7.24239788e+01
37.20,7.25586507e+01
37.21,7.26938600e+01
37.22,7.28296094e+01
37.23,7.29659017e+01
37.24,7.31027396e+01
37.25,7.32401260e+01
37.26,7.33780636e+01
37.27,7.35165552e+01
37.28,7.36556038e+01
37.29,7.37952121e+01
37.30,7.39353830e+01
37.31,7.40761195e+01
37.32,7.42174245e+01
37.33,7.43593008e+01
37.34,7.45017515e+01
37.35,7.46447795e+01
37.36,7.47883878e+01
37.37,7.49325794e+01
37.38,7.50773574e+01
37.39,7.52227248e+01
37.40,7.53686847e+01
37.41,7.55152402e+01
37.42,7.56623944e+01
37.43,7.58101504e+01
37.44,7.59585113e+01
37.45,7.61074805e+01
37.46,7.62570610e+01
37.47,7.64072560e+01
37.48,7.65580689e+01
37.49,7.67095029e+01
37.50,7.68615612e+01
37.51,7.70142472e+01
37.52,7.71675642e+01
37.53,7.73215156e+01
37.54,7.74761046e+01
37.55,7.76313348e+01
37.56,7.77872095e+01
37.57,7.79437322e+01
37.58,7.81009063e+01
37.59,7.82587353e+01
37.60,7.84172228e+01
37.61,7.85763722e+01
37.62,7.87361872e+01
37.63,7.88966713e+01
37.64,7.90578281e+01
37.65,7.92196613e+01
37.66,7.93821745e+01
37.67,7.95453713e+01
37.68,7.97092556e+01
37.69,7.98738310e+01
37.70,8.00391013e+01
37.71,8.02050703e+01
37.72,8.03717417e+01
37.73,8.05391195e+01
37.74,8.07072075e+01
37.75,8.08760095e+01
37.76,8.10455295e+01
37.77,8.12157715e+01
37.78,8.13867394e+01
37.79,8.15584372e+01
37.80,8.17308689e+01
37.81,8.19040386e+01
37.82,8.20779503e+01
37.83,8.22526083e+01
37.84,8.24280166e+01
37.85,8.26041793e+01
37.86,8.27811008e+01
37.87,8.29587851e+01
37.88,8.31372367e+01
37.89,8.33164597e+01
37.90,8.34964584e+01
37.91,8.36772373e+01
37.92,8.38588007e+01
37.93,8.40411531e+01
37.94,8.42242987e+01
37.95,8.44082422e+01
37.96,8.45929881e+01
37.97,8.47785408e+01
37.98,8.49649050e+01
37.99,8.51520852e+01
38.00,8.53400860e+01
38.01,8.55289123e+01
38.02,8.57185685e+01
38.03,8.59090596e+01
38.04,8.61003902e+01
38.05,8.62925651e+01
38.06,8.64855893e+01
38.07,8.66794675e+01
38.08,8.68742047e+01
38.09,8.70698058e+01
38.10,8.72662758e+01
38.11,8.74636197e+01
38.12,8.76618426e+01
38.13,8.78609496e+01
38.14,8.80609457e+01
38.15,8.82618362e+01
38.16,8.84636262e+01
38.17,8.86663210e+01
38.18,8.88699259e+01
38.19,8.90744462e+01
38.20,8.92798872e+01
38.21,8.94862543e+01
38.22,8.96935531e+01
38.23,8.99017888e+01
38.24,9.01109672e+01
38.25,9.03210937e+01
38.26,9.05321739e+01
38.27,9.07442134e+01
38.28,9.09572180e+01
38.29,9.11711934e+01
38.30,9.13861453e+01
38.31,9.16020796e+01
38.32,9.18190021e+01
38.33,9.20369186e+01
38.34,9.22558353e+01
38.35,9.24757579e+01
38.36,9.26966926e+01
38.37,9.29186455e+01
38.38,9.31416226e+01
38.39,9.33656302e+01
38.40,9.35906744e+01
38.41,9.38167616e+01
38.42,9.40438980e+01
38.43,9.42720899e+01
38.44,9.45013439e+01
38.45,9.47316663e+01
38.46,9.49630637e+01
38.47,9.51955427e+01
38.48,9.54291097e+01
38.49,9.56637716e+01
38.50,9.58995349e+01
38.51,9.61364066e+01
38.52,9.63743933e+01
38.53,9.66135019e+01
38.54,9.68537394e+01
38.55,9.70951127e+01
38.56,9.73376289e+01
38.57,9.75812950e+01
38.58,9.78261183e+01
38.59,9.80721057e+01
38.60,9.83192648e+01
38.61,9.85676026e+01
38.62,9.88171267e+01
38.63,9.90678443e+01
38.64,9.93197631e+01
38.65,9.95728905e+01
38.66,9.98272341e+01
38.67,1.00082802e+02
38.68,1.00339601e+02
38.69,1.00597639e+02
38.70,1.00856925e+02
38.71,1.01117466e+02
38.72,1.01379270e+02
38.73,1.01642345e+02
38.74,1.01906699e+02
38.75,1.02172341e+02
38.76,1.02439279e+02
38.77,1.02707520e+02
38.78,1.02977073e+02
38.79,1.03247948e+02
38.80,1.03520151e+02
38.81,1.03793692e+02
38.82,1.04068580e+02
38.83,1.04344823e+02
38.84,1.04622429e+02
38.85,1.04901408e+02
38.86,1.05181769e+02
38.87,1.05463521e+02
38.88,1.05746672e+02
38.89,1.06031232e+02
38.90,1.06317210e+02
38.91,1.06604615e+02
38.92,1.06893457e+02
38.93,1.07183745e+02
38.94,1.07475489e+02
38.95,1.07768698e+02
38.96,1.08063382e+02
38.97,1.08359550e+02
38.98,1.08657213e+02
38.99,1.08956381e+02
39.00,1.09257063e+02
39.01,1.09559269e+02
39.02,1.09863010e+02
39.03,1.10168296e+02
39.04,1.10475137e+02
39.05,1.10783545e+02
39.06,1.11093528e+02
39.07,1.11405098e+02
39.08,1.11718266e+02
39.09,1.12033042e+02
39.10,1.12349437e+02
39.11,1.12667462e+02
39.12,1.12987129e+02
39.13,1.13308448e+02
39.14,1.13631431e+02
39.15,1.13956089e+02
39.16,1.14282433e+02
39.17,1.14610475e+02
39.18,1.14940227e+02
39.19,1.15271700e+02
39.20,1.15604907e+02
39.21,1.15939859e+02
39.22,1.16276567e+02
39.23,1.16615046e+02
39.24,1.16955306e+02
39.25,1.17297360e+02
39.26,1.17641221e+02
39.27,1.17986900e+02
39.28,1.18334412e+02
39.29,1.18683768e+02
39.30,1.19034982e+02
39.31,1.19388066e+02
39.32,1.19743034e+02
39.33,1.20099899e+02
39.34,1.20458674e+02
39.35,1.20819373e+02
39.36,1.21182010e+02
39.37,1.21546598e+02
39.38,1.21913151e+02
39.39,1.22281683e+02
39.40,1.22652208e+02
39.41,1.23024741e+02
39.42,1.23399295e+02
39.43,1.23775886e+02
39.44,1.24154528e+02
39.45,1.24535235e+02
39.46,1.24918023e+02
39.47,1.25302907e+02
39.48,1.25689901e+02
39.49,1.26079021e+02
39.50,1.26470283e+02
39.51,1.26863702e+02
39.52,1.27259294e+02
39.53,1.27657075e+02
39.54,1.28057060e+02
39.55,1.28459266e+02
39.56,1.28863710e+02
39.57,1.29270407e+02
39.58,1.29679374e+02
39.59,1.30090628e+02
39.60,1.30504186e+02
39.61,1.30920065e+02
39.62,1.31338283e+02
39.63,1.31758856e+02
39.64,1.32181802e+02
39.65,1.32607139e+02
39.66,1.33034885e+02
39.67,1.33465058e+02
39.68,1.33897676e+02
39.69,1.34332757e+02
39.70,1.34770320e+02
39.71,1.35210385e+02
39.72,1.35652969e+02
39.73,1.36098092e+02
39.74,1.36545773e+02
39.75,1.36996031e+02
39.76,1.37448887e+02
39.77,1.37904360e+02
39.78,1.38362470e+02
39.79,1.38823238e+02
39.80,1.39286683e+02
39.81,1.39752827e+02
39.82,1.40221690e+02
39.83,1.40693294e+02
39.84,1.41167659e+02
39.85,1.41644806e+02
39.86,1.42124759e+02
39.87,1.42607537e+02
39.88,1.43093165e+02
39.89,1.43581663e+02
39.90,1.44073054e+02
39.91,1.44567361e+02
39.92,1.45064608e+02
39.93,1.45564816e+02
39.94,1.46068010e+02
39.95,1.46574213e+02
39.96,1.47083449e+02
39.97,1.47595742e+02
39.98,1.48111117e+02
39.99,1.48629598e+02
40.00,1.49151209e+02
40.01,1.49675977e+02
40.02,1.50203926e+02
40.03,1.50735081e+02
40.04,1.51269470e+02
40.05,1.51807117e+02
40.06,1.52348050e+02
40.07,1.52892295e+02
40.08,1.53439878e+02
40.09,1.53990827e+02
40.10,1.54545170e+02
40.11,1.55102934e+02
40.12,1.55664147e+02
40.13,1.56228838e+02
40.14,1.56797035e+02
40.15,1.57368767e+02
40.16,1.57944064e+02
40.17,1.58522954e+02
40.18,1.59105467e+02
40.19,1.59691635e+02
40.20,1.60281487e+02
40.21,1.60875053e+02
40.22,1.61472366e+02
40.23,1.62073456e+02
40.24,1.62678355e+02
40.25,1.63287096e+02
40.26,1.63899710e+02
40.27,1.64516230e+02
40.28,1.65136690e+02
40.29,1.65761123e+02
40.30,1.66389563e+02
40.31,1.67022044e+02
40.32,1.67658600e+02
40.33,1.68299267e+02
40.34,1.68944079e+02
40.35,1.69593072e+02
40.36,1.70246283e+02
40.37,1.70903748e+02
40.38,1.71565503e+02
40.39,1.72231586e+02
40.40,1.72902035e+02
40.41,1.73576887e+02
40.42,1.74256181e+02
40.43,1.74939956e+02
40.44,1.75628251e+02
40.45,1.76321106e+02
40.46,1.77018562e+02
40.47,1.77720658e+02
40.48,1.78427435e+02
40.49,1.79138936e+02
40.50,1.79855203e+02
40.51,1.80576277e+02
40.52,1.81302202e+02
40.53,1.82033021e+02
40.54,1.82768778e+02
40.55,1.83509517e+02
40.56,1.84255284e+02
40.57,1.85006124e+02
40.58,1.85762082e+02
40.59,1.86523205e+02
40.60,1.87289540e+02
40.61,1.88061135e+02
40.62,1.88838038e+02
40.63,1.89620296e+02
40.64,1.90407960e+02
40.65,1.91201079e+02
40.66,1.91999704e+02
40.67,1.92803884e+02
40.68,1.93613673e+02
40.69,1.94429121e+02
40.70,1.95250281e+02
40.71,1.96077207e+02
40.72,1.96909953e+02
40.73,1.97748573e+02
40.74,1.98593122e+02
40.75,1.99443657e+02
40.76,2.00300233e+02
40.77,2.01162908e+02
40.78,2.02031739e+02
40.79,2.02906786e+02
40.80,2.03788107e+02
40.81,2.04675763e+02
40.82,2.05569813e+02
40.83,2.06470320e+02
40.84,2.07377345e+02
40.85,2.08290951e+02
40.86,2.09211203e+02
40.87,2.10138163e+02
40.88,2.11071898e+02
40.89,2.12012474e+02
40.90,2.12959957e+02
40.91,2.13914414e+02
40.92,2.14875915e+02
40.93,2.15844529e+02
40.94,2.16820325e+02
40.95,2.17803374e+02
40.96,2.18793749e+02
40.97,2.19791522e+02
40.98,2.20796768e+02
40.99,2.21809559e+02
41.00,2.22829973e+02
41.01,2.23858085e+02
41.02,2.24893973e+02
41.03,2.25937715e+02
41.04,2.26989391e+02
41.05,2.28049080e+02
41.06,2.29116866e+02
41.07,2.30192829e+02
41.08,2.31277054e+02
41.09,2.32369624e+02
41.10,2.33470626e+02
41.11,2.34580147e+02
41.12,2.35698274e+02
41.13,2.36825097e+02
41.14,2.37960705e+02
41.15,2.39105190e+02
41.16,2.40258644e+02
41.17,2.41421161e+02
41.18,2.42592837e+02
41.19,2.43773767e+02
41.20,2.44964049e+02
41.21,2.46163781e+02
41.22,2.47373065e+02
41.23,2.48592000e+02
41.24,2.49820691e+02
41.25,2.51059240e+02
41.26,2.52307754e+02
41.27,2.53566340e+02
41.28,2.54835106e+02
41.29,2.56114161e+02
41.30,2.57403618e+02
41.31,2.58703589e+02
41.32,2.60014188e+02
41.33,2.61335532e+02
41.34,2.62667738e+02
41.35,2.64010924e+02
41.36,2.65365213e+02
41.37,2.66730725e+02
41.38,2.68107587e+02
41.39,2.69495922e+02
41.40,2.70895860e+02
41.41,2.72307529e+02
41.42,2.73731060e+02
41.43,2.75166587e+02
41.44,2.76614245e+02
41.45,2.78074170e+02
41.46,2.79546501e+02
41.47,2.81031379e+02
41.48,2.82528947e+02
41.49,2.84039349e+02
41.50,2.85562732e+02
41.51,2.87099245e+02
41.52,2.88649039e+02
41.53,2.90212268e+02
41.54,2.91789087e+02
41.55,2.93379654e+02
41.56,2.94984129e+02
41.57,2.96602673e+02
41.58,2.98235453e+02
41.59,2.99882634e+02
41.60,3.01544387e+02
41.61,3.03220884e+02
41.62,3.04912300e+02
41.63,3.06618811e+02
41.64,3.08340599e+02
41.65,3.10077844e+02
41.66,3.11830733e+02
41.67,3.13599454e+02
41.68,3.15384198e+02
41.69,3.17185159e+02
41.70,3.19002533e+02
41.71,3.20836521e+02
41.72,3.22687324e+02
41.73,3.24555150e+02
41.74,3.26440207e+02
41.75,3.28342708e+02
41.76,3.30262868e+02
41.77,3.32200906e+02
41.78,3.34157045e+02
41.79,3.36131510e+02
41.80,3.38124531e+02
41.81,3.40136341e+02
41.82,3.42167177e+02
41.83,3.44217278e+02
41.84,3.46286889e+02
41.85,3.48376259e+02
41.86,3.50485639e+02
41.87,3.52615285e+02
41.88,3.54765458e+02
41.89,3.56936421e+02
41.90,3.59128444e+02
41.91,3.61341799e+02
41.92,3.63576765e+02
41.93,3.65833622e+02
41.94,3.68112658e+02
41.95,3.70414164e+02
41.96,3.72738435e+02
41.97,3.75085773e+02
41.98,3.77456484e+02
41.99,3.79850879e+02
42.00,3.82269274e+02
42.01,3.84711991e+02
42.02,3.87179356e+02
42.03,3.89671703e+02
42.04,3.92189368e+02
42.05,3.94732697e+02
42.06,3.97302039e+02
42.07,3.99897748e+02
42.08,4.02520188e+02
42.09,4.05169726e+02
42.10,4.07846737e+02
42.11,4.10551601e+02
42.12,4.13284706e+02
42.13,4.16046446e+02
42.14,4.18837222e+02
42.15,4.21657442e+02
42.16,4.24507522e+02
42.17,4.27387885e+02
42.18,4.30298960e+02
42.19,4.33241186e+02
42.20,4.36215008e+02
42.21,4.39220880e+02
42.22,4.42259265e+02
42.23,4.45330631e+02
42.24,4.48435459e+02
42.25,4.51574235e+02
42.26,4.54747457e+02
42.27,4.57955629e+02
42.28,4.61199266e+02
42.29,4.64478894e+02
42.30,4.67795045e+02
42.31,4.71148265e+02
42.32,4.74539106e+02
42.33,4.77968135e+02
42.34,4.81435926e+02
42.35,4.84943065e+02
42.36,4.88490149e+02
42.37,4.92077788e+02
42.38,4.95706601e+02
42.39,4.99377220e+02
42.40,5.03090291e+02
42.41,5.06846469e+02
42.42,5.10646424e+02
42.43,5.14490840e+02
42.44,5.18380411e+02
42.45,5.22315848e+02
42.46,5.26297874e+02
42.47,5.30327227e+02
42.48,5.34404660e+02
42.49,5.38530940e+02
42.50,5.42706851e+02
42.51,5.46933191e+02
42.52,5.51210776e+02
42.53,5.55540436e+02
42.54,5.59923020e+02
42.55,5.64359395e+02
42.56,5.68850443e+02
42.57,5.73397066e+02
42.58,5.78000184e+02
42.59,5.82660738e+02
42.60,5.87379687e+02
42.61,5.92158009e+02
42.62,5.96996704e+02
42.63,6.01896794e+02
42.64,6.06859322e+02
42.65,6.11885352e+02
42.66,6.16975972e+02
42.67,6.22132293e+02
42.68,6.27355450e+02
42.69,6.32646604e+02
42.70,6.38006938e+02
42.71,6.43437665e+02
42.72,6.48940021e+02
42.73,6.54515272e+02
42.74,6.60164711e+02
42.75,6.65889659e+02
42.76,6.71691467e+02
42.77,6.77571518e+02
42.78,6.83531223e+02
42.79,6.89572029e+02
42.80,6.95695413e+02
42.81,7.01902886e+02
42.82,7.08195995e+02
42.83,7.14576322e+02
42.84,7.21045486e+02
42.85,7.27605143e+02
42.86,7.34256988e+02
42.87,7.41002758e+02
42.88,7.47844228e+02
42.89,7.54783216e+02
42.90,7.61821585e+02
42.91,7.68961240e+02
42.92,7.76204135e+02
42.93,7.83552268e+02
42.94,7.91007690e+02
42.95,7.98572496e+02
42.96,8.06248839e+02
42.97,8.14038920e+02
42.98,8.21944998e+02
42.99,8.29969387e+02
43.00,8.38114458e+02
43.01,8.46382643e+02
43.02,8.54776436e+02
