Angle(deg),BER_Bound_Eq70
42.94,6.56907469e-06
42.95,6.60284810e-06
42.96,6.63862359e-06
42.97,6.67644188e-06
42.98,6.71636008e-06
42.99,6.75845091e-06
43.00,6.80280248e-06
43.01,6.84951847e-06
43.02,6.89871889e-06
43.03,6.95054121e-06
43.04,7.00514188e-06
43.05,7.06269849e-06
43.06,7.12341237e-06
43.07,7.18751192e-06
43.08,7.25525679e-06
43.09,7.32694312e-06
43.10,7.40291022e-06
43.11,7.48354899e-06
43.12,7.56931308e-06
43.13,7.66073342e-06
43.14,7.75843805e-06
43.15,7.86317943e-06
43.16,7.97587343e-06
43.17,8.09765659e-06
43.18,8.22997350e-06
43.19,8.37471562e-06
43.20,8.53445256e-06
43.21,8.71283860e-06
43.22,8.91537351e-06
43.23,9.15093551e-06
43.24,9.43516087e-06
43.25,9.79878715e-06
43.26,1.03115726e-05
43.27,1.11669950e-05
43.28,1.31001587e-05
43.29,2.13130785e-05
43.30,8.58393847e-04
43.31,2.94781051e-05
43.32,1.54496776e-05
43.33,1.36332469e-05
43.34,1.34251420e-05
43.35,1.37240239e-05
43.36,1.42905325e-05
43.37,1.50653695e-05
43.38,1.60491985e-05
43.39,1.72743153e-05
43.40,1.88000222e-05
43.41,2.07181378e-05
43.42,2.31671032e-05
43.43,2.63583808e-05
43.44,3.06248836e-05
43.45,3.65132471e-05
43.46,4.49707937e-05
43.47,5.77562684e-05
43.48,7.84418000e-05
43.49,1.15223889e-04
43.50,1.90530135e-04
43.51,3.85590079e-04
43.52,1.20552231e-03
43.53,2.50408993e-02
43.54,3.79016786e-03
43.55,6.71387998e-04
43.56,2.73751789e-04
43.57,1.50523075e-04
43.58,9.69637515e-05
43.59,6.90225670e-05
43.60,5.27014549e-05
43.61,4.24745919e-05
43.62,3.59783605e-05
43.63,3.32489550e-05
43.64,9.60914559e-05
43.65,3.36402348e-05
43.66,2.34542695e-05
43.67,2.08116263e-05
43.68,1.92289198e-05
43.69,1.80855324e-05
43.70,1.72067682e-05
43.71,1.65131519e-05
43.72,1.59585258e-05
43.73,1.55124505e-05
43.74,1.51533895e-05
43.75,1.48654420e-05
43.76,1.46365320e-05
43.77,1.44573004e-05
43.78,1.43203811e-05
43.79,1.42199053e-05
43.80,1.41511507e-05
43.81,1.41102861e-05
43.82,1.40941829e-05
43.83,1.41002727e-05
43.84,1.41264381e-05
43.85,1.41709292e-05
43.86,1.42322982e-05
43.87,1.43093471e-05
43.88,1.44010878e-05
43.89,1.45067088e-05
43.90,1.46255494e-05
43.91,1.47570790e-05
43.92,1.49008800e-05
43.93,1.50566345e-05
43.94,1.52241138e-05
43.95,1.54031698e-05
43.96,1.55937290e-05
43.97,1.57957879e-05
43.98,1.60094106e-05
43.99,1.62347270e-05
44.00,1.64719343e-05
44.01,1.67212987e-05
44.02,1.69831609e-05
44.03,1.72579434e-05
44.04,1.75461611e-05
44.05,1.78484377e-05
44.06,1.81655275e-05
44.07,1.84983463e-05
44.08,1.88480166e-05
44.09,1.92159305e-05
44.10,1.96038442e-05
44.11,2.00140177e-05
44.12,2.04494298e-05
44.13,2.09141167e-05
44.14,2.14137244e-05
44.15,2.19564432e-05
44.16,2.25546603e-05
44.17,2.32280399e-05
44.18,2.40096379e-05
44.19,2.49590203e-05
44.20,2.61933221e-05
44.21,2.79709480e-05
44.22,3.09614801e-05
44.23,3.73857988e-05
44.24,5.87343010e-05
44.25,2.95373844e-04
44.26,3.87085713e-04
44.27,6.41170395e-05
44.28,4.14836197e-05
44.29,3.59485568e-05
44.30,3.41793867e-05
44.31,3.37211854e-05
44.32,3.38530876e-05
44.33,3.43028925e-05
44.34,3.49503335e-05
44.35,3.57365122e-05
44.36,3.66306713e-05
44.37,3.76162882e-05
44.38,3.86846483e-05
44.39,3.98316395e-05
44.40,4.10560540e-05
44.41,4.23586494e-05
44.42,4.37416117e-05
44.43,4.52082468e-05
44.44,4.67628043e-05
44.45,4.84103855e-05
44.46,5.01569058e-05
44.47,5.20090947e-05
44.48,5.39745258e-05
44.49,5.60616690e-05
44.50,5.82799653e-05
44.51,6.06399205e-05
44.52,6.31532207e-05
44.53,6.58328697e-05
44.54,6.86933516e-05
44.55,7.17508217e-05
44.56,7.50233300e-05
44.57,7.85310838e-05
44.58,8.22967553e-05
44.59,8.63458440e-05
44.60,9.07071037e-05
44.61,9.54130483e-05
44.62,1.00500552e-04
44.63,1.06011567e-04
44.64,1.11993980e-04
44.65,1.18502645e-04
44.66,1.25600634e-04
44.67,1.33360754e-04
44.68,1.41867403e-04
44.69,1.51218854e-04
44.70,1.61530081e-04
44.71,1.72936274e-04
44.72,1.85597263e-04
44.73,1.99703093e-04
44.74,2.15481145e-04
44.75,2.33205287e-04
44.76,2.53207748e-04
44.77,2.75894693e-04
44.78,3.01766859e-04
44.79,3.31447250e-04
44.80,3.65718752e-04
44.81,4.05575985e-04
44.82,4.52297873e-04
44.83,5.07550968e-04
44.84,5.73539373e-04
44.85,6.53226914e-04
44.86,7.50674275e-04
44.87,8.71564436e-04
44.88,1.02404693e-03
44.89,1.22014275e-03
44.90,1.47817951e-03
44.91,1.82721987e-03
44.92,2.31559173e-03
44.93,3.02851352e-03
44.94,4.12785322e-03
44.95,5.95258264e-03
44.96,9.31454707e-03
44.97,1.65841469e-02
44.98,3.73720808e-02
44.99,1.49725811e-01
45.00,1.00000000e+30
