Angle(deg),BER
32.26,1.92066663e-06
32.27,1.92182268e-06
32.28,1.92298253e-06
32.29,1.92414618e-06
32.30,1.92531363e-06
32.31,1.92648492e-06
32.32,1.92766003e-06
32.33,1.92883899e-06
32.34,1.93002180e-06
32.35,1.93120847e-06
32.36,1.93239902e-06
32.37,1.93359345e-06
32.38,1.93479178e-06
32.39,1.93599401e-06
32.40,1.93720016e-06
32.41,1.93841024e-06
32.42,1.93962426e-06
32.43,1.94084222e-06
32.44,1.94206415e-06
32.45,1.94329004e-06
32.46,1.94451992e-06
32.47,1.94575379e-06
32.48,1.94699166e-06
32.49,1.94823355e-06
32.50,1.94947947e-06
32.51,1.95072942e-06
32.52,1.95198342e-06
32.53,1.95324147e-06
32.54,1.95450360e-06
32.55,1.95576982e-06
32.56,1.95704012e-06
32.57,1.95831453e-06
32.58,1.95959306e-06
32.59,1.96087571e-06
32.60,1.96216251e-06
32.61,1.96345345e-06
32.62,1.96474856e-06
32.63,1.96604785e-06
32.64,1.96735132e-06
32.65,1.96865899e-06
32.66,1.96997087e-06
32.67,1.97128697e-06
32.68,1.97260730e-06
32.69,1.97393188e-06
32.70,1.97526072e-06
32.71,1.97659383e-06
32.72,1.97793123e-06
32.73,1.97927291e-06
32.74,1.98061891e-06
32.75,1.98196922e-06
32.76,1.98332387e-06
32.77,1.98468286e-06
32.78,1.98604621e-06
32.79,1.98741392e-06
32.80,1.98878602e-06
32.81,1.99016251e-06
32.82,1.99154341e-06
32.83,1.99292873e-06
32.84,1.99431849e-06
32.85,1.99571269e-06
32.86,1.99711134e-06
32.87,1.99851447e-06
32.88,1.99992209e-06
32.89,2.00133420e-06
32.90,2.00275082e-06
32.91,2.00417197e-06
32.92,2.00559765e-06
32.93,2.00702788e-06
32.94,2.00846268e-06
32.95,2.00990206e-06
32.96,2.01134603e-06
32.97,2.01279460e-06
32.98,2.01424779e-06
32.99,2.01570561e-06
33.00,2.01716807e-06
33.01,2.01863520e-06
33.02,2.02010700e-06
33.03,2.02158348e-06
33.04,2.02306467e-06
33.05,2.02455057e-06
33.06,2.02604120e-06
33.07,2.02753657e-06
33.08,2.02903670e-06
33.09,2.03054160e-06
33.10,2.03205128e-06
33.11,2.03356577e-06
33.12,2.03508507e-06
33.13,2.03660920e-06
33.14,2.03813817e-06
33.15,2.03967200e-06
33.16,2.04121071e-06
33.17,2.04275430e-06
33.18,2.04430279e-06
33.19,2.04585620e-06
33.20,2.04741455e-06
33.21,2.04897784e-06
33.22,2.05054609e-06
33.23,2.05211932e-06
33.24,2.05369754e-06
33.25,2.05528077e-06
33.26,2.05686902e-06
33.27,2.05846231e-06
33.28,2.06006065e-06
33.29,2.06166407e-06
33.30,2.06327256e-06
33.31,2.06488616e-06
33.32,2.06650488e-06
33.33,2.06812872e-06
33.34,2.06975772e-06
33.35,2.07139188e-06
33.36,2.07303121e-06
33.37,2.07467575e-06
33.38,2.07632549e-06
33.39,2.07798047e-06
33.40,2.07964068e-06
33.41,2.08130616e-06
33.42,2.08297692e-06
33.43,2.08465297e-06
33.44,2.08633433e-06
33.45,2.08802101e-06
33.46,2.08971304e-06
33.47,2.09141043e-06
33.48,2.09311320e-06
33.49,2.09482136e-06
33.50,2.09653493e-06
33.51,2.09825393e-06
33.52,2.09997838e-06
33.53,2.10170828e-06
33.54,2.10344367e-06
33.55,2.10518455e-06
33.56,2.10693095e-06
33.57,2.10868288e-06
33.58,2.11044036e-06
33.59,2.11220341e-06
33.60,2.11397204e-06
33.61,2.11574628e-06
33.62,2.11752613e-06
33.63,2.11931163e-06
33.64,2.12110278e-06
33.65,2.12289961e-06
33.66,2.12470212e-06
33.67,2.12651036e-06
33.68,2.12832432e-06
33.69,2.13014402e-06
33.70,2.13196950e-06
33.71,2.13380076e-06
33.72,2.13563783e-06
33.73,2.13748072e-06
33.74,2.13932945e-06
33.75,2.14118404e-06
33.76,2.14304451e-06
33.77,2.14491088e-06
33.78,2.14678317e-06
33.79,2.14866139e-06
33.80,2.15054558e-06
33.81,2.15243573e-06
33.82,2.15433189e-06
33.83,2.15623406e-06
33.84,2.15814227e-06
33.85,2.16005653e-06
33.86,2.16197686e-06
33.87,2.16390330e-06
33.88,2.16583584e-06
33.89,2.16777453e-06
33.90,2.16971936e-06
33.91,2.17167038e-06
33.92,2.17362759e-06
33.93,2.17559102e-06
33.94,2.17756068e-06
33.95,2.17953661e-06
33.96,2.18151881e-06
33.97,2.18350731e-06
33.98,2.18550214e-06
33.99,2.18750331e-06
34.00,2.18951084e-06
34.01,2.19152475e-06
34.02,2.19354507e-06
34.03,2.19557182e-06
34.04,2.19760502e-06
34.05,2.19964469e-06
34.06,2.20169086e-06
34.07,2.20374354e-06
34.08,2.20580275e-06
34.09,2.20786853e-06
34.10,2.20994088e-06
34.11,2.21201984e-06
34.12,2.21410542e-06
34.13,2.21619766e-06
34.14,2.21829656e-06
34.15,2.22040216e-06
34.16,2.22251447e-06
34.17,2.22463352e-06
34.18,2.22675934e-06
34.19,2.22889194e-06
34.20,2.23103135e-06
34.21,2.23317759e-06
34.22,2.23533069e-06
34.23,2.23749067e-06
34.24,2.23965755e-06
34.25,2.24183135e-06
34.26,2.24401211e-06
34.27,2.24619984e-06
34.28,2.24839457e-06
34.29,2.25059632e-06
34.30,2.25280512e-06
34.31,2.25502099e-06
34.32,2.25724396e-06
34.33,2.25947405e-06
34.34,2.26171128e-06
34.35,2.26395569e-06
34.36,2.26620729e-06
34.37,2.26846611e-06
34.38,2.27073217e-06
34.39,2.27300551e-06
34.40,2.27528615e-06
34.41,2.27757410e-06
34.42,2.27986941e-06
34.43,2.28217209e-06
34.44,2.28448217e-06
34.45,2.28679967e-06
34.46,2.28912463e-06
34.47,2.29145707e-06
34.48,2.29379701e-06
34.49,2.29614448e-06
34.50,2.29849951e-06
34.51,2.30086213e-06
34.52,2.30323236e-06
34.53,2.30561023e-06
34.54,2.30799576e-06
34.55,2.31038899e-06
34.56,2.31278994e-06
34.57,2.31519864e-06
34.58,2.31761512e-06
34.59,2.32003940e-06
34.60,2.32247151e-06
34.61,2.32491148e-06
34.62,2.32735935e-06
34.63,2.32981513e-06
34.64,2.33227885e-06
34.65,2.33475055e-06
34.66,2.33723026e-06
34.67,2.33971799e-06
34.68,2.34221379e-06
34.69,2.34471768e-06
34.70,2.34722969e-06
34.71,2.34974985e-06
34.72,2.35227819e-06
34.73,2.35481473e-06
34.74,2.35735952e-06
34.75,2.35991257e-06
34.76,2.36247393e-06
34.77,2.36504361e-06
34.78,2.36762166e-06
34.79,2.37020809e-06
34.80,2.37280295e-06
34.81,2.37540626e-06
34.82,2.37801805e-06
34.83,2.38063836e-06
34.84,2.38326722e-06
34.85,2.38590465e-06
34.86,2.38855070e-06
34.87,2.39120538e-06
34.88,2.39386874e-06
34.89,2.39654080e-06
34.90,2.39922161e-06
34.91,2.40191118e-06
34.92,2.40460956e-06
34.93,2.40731677e-06
34.94,2.41003285e-06
34.95,2.41275784e-06
34.96,2.41549176e-06
34.97,2.41823465e-06
34.98,2.42098654e-06
34.99,2.42374747e-06
35.00,2.42651747e-06
35.01,2.42929657e-06
35.02,2.43208481e-06
35.03,2.43488223e-06
35.04,2.43768886e-06
35.05,2.44050472e-06
35.06,2.44332987e-06
35.07,2.44616433e-06
35.08,2.44900813e-06
35.09,2.45186132e-06
35.10,2.45472393e-06
35.11,2.45759600e-06
35.12,2.46047756e-06
35.13,2.46336864e-06
35.14,2.46626929e-06
35.15,2.46917954e-06
35.16,2.47209943e-06
35.17,2.47502899e-06
35.18,2.47796826e-06
35.19,2.48091728e-06
35.20,2.48387609e-06
35.21,2.48684472e-06
35.22,2.48982322e-06
35.23,2.49281161e-06
35.24,2.49580994e-06
35.25,2.49881825e-06
35.26,2.50183657e-06
35.27,2.50486495e-06
35.28,2.50790342e-06
35.29,2.51095202e-06
35.30,2.51401080e-06
35.31,2.51707979e-06
35.32,2.52015902e-06
35.33,2.52324855e-06
35.34,2.52634841e-06
35.35,2.52945865e-06
35.36,2.53257929e-06
35.37,2.53571039e-06
35.38,2.53885198e-06
35.39,2.54200411e-06
35.40,2.54516682e-06
35.41,2.54834014e-06
35.42,2.55152413e-06
35.43,2.55471882e-06
35.44,2.55792425e-06
35.45,2.56114048e-06
35.46,2.56436753e-06
35.47,2.56760545e-06
35.48,2.57085430e-06
35.49,2.57411410e-06
35.50,2.57738491e-06
35.51,2.58066676e-06
35.52,2.58395971e-06
35.53,2.58726379e-06
35.54,2.59057906e-06
35.55,2.59390555e-06
35.56,2.59724331e-06
35.57,2.60059239e-06
35.58,2.60395282e-06
35.59,2.60732467e-06
35.60,2.61070796e-06
35.61,2.61410276e-06
35.62,2.61750910e-06
35.63,2.62092704e-06
35.64,2.62435661e-06
35.65,2.62779787e-06
35.66,2.63125087e-06
35.67,2.63471564e-06
35.68,2.63819225e-06
35.69,2.64168073e-06
35.70,2.64518114e-06
35.71,2.64869352e-06
35.72,2.65221793e-06
35.73,2.65575441e-06
35.74,2.65930302e-06
35.75,2.66286379e-06
35.76,2.66643679e-06
35.77,2.67002205e-06
35.78,2.67361965e-06
35.79,2.67722961e-06
35.80,2.68085200e-06
35.81,2.68448687e-06
35.82,2.68813426e-06
35.83,2.69179423e-06
35.84,2.69546683e-06
35.85,2.69915212e-06
35.86,2.70285014e-06
35.87,2.70656096e-06
35.88,2.71028461e-06
35.89,2.71402116e-06
35.90,2.71777066e-06
35.91,2.72153317e-06
35.92,2.72530873e-06
35.93,2.72909741e-06
35.94,2.73289926e-06
35.95,2.73671432e-06
35.96,2.74054267e-06
35.97,2.74438435e-06
35.98,2.74823943e-06
35.99,2.75210795e-06
36.00,2.75598998e-06
36.01,2.75988556e-06
36.02,2.76379477e-06
36.03,2.76771765e-06
36.04,2.77165427e-06
36.05,2.77560468e-06
36.06,2.77956894e-06
36.07,2.78354711e-06
36.08,2.78753925e-06
36.09,2.79154542e-06
36.10,2.79556568e-06
36.11,2.79960009e-06
36.12,2.80364871e-06
36.13,2.80771160e-06
36.14,2.81178883e-06
36.15,2.81588044e-06
36.16,2.81998652e-06
36.17,2.82410711e-06
36.18,2.82824228e-06
36.19,2.83239210e-06
36.20,2.83655662e-06
36.21,2.84073591e-06
36.22,2.84493004e-06
36.23,2.84913907e-06
36.24,2.85336306e-06
36.25,2.85760208e-06
36.26,2.86185620e-06
36.27,2.86612547e-06
36.28,2.87040998e-06
36.29,2.87470977e-06
36.30,2.87902492e-06
36.31,2.88335551e-06
36.32,2.88770158e-06
36.33,2.89206322e-06
36.34,2.89644049e-06
36.35,2.90083346e-06
36.36,2.90524220e-06
36.37,2.90966678e-06
36.38,2.91410727e-06
36.39,2.91856373e-06
36.40,2.92303625e-06
36.41,2.92752489e-06
36.42,2.93202972e-06
36.43,2.93655081e-06
36.44,2.94108824e-06
36.45,2.94564208e-06
36.46,2.95021240e-06
36.47,2.95479928e-06
36.48,2.95940279e-06
36.49,2.96402301e-06
36.50,2.96866000e-06
36.51,2.97331385e-06
36.52,2.97798463e-06
36.53,2.98267242e-06
36.54,2.98737729e-06
36.55,2.99209932e-06
36.56,2.99683859e-06
36.57,3.00159518e-06
36.58,3.00636916e-06
36.59,3.01116061e-06
36.60,3.01596962e-06
36.61,3.02079625e-06
36.62,3.02564060e-06
36.63,3.03050274e-06
36.64,3.03538276e-06
36.65,3.04028073e-06
36.66,3.04519674e-06
36.67,3.05013087e-06
36.68,3.05508320e-06
36.69,3.06005381e-06
36.70,3.06504280e-06
36.71,3.07005025e-06
36.72,3.07507623e-06
36.73,3.08012084e-06
36.74,3.08518416e-06
36.75,3.09026627e-06
36.76,3.09536727e-06
36.77,3.10048725e-06
36.78,3.10562628e-06
36.79,3.11078446e-06
36.80,3.11596188e-06
36.81,3.12115863e-06
36.82,3.12637479e-06
36.83,3.13161046e-06
36.84,3.13686573e-06
36.85,3.14214069e-06
36.86,3.14743543e-06
36.87,3.15275005e-06
36.88,3.15808463e-06
36.89,3.16343928e-06
36.90,3.16881408e-06
36.91,3.17420914e-06
36.92,3.17962454e-06
36.93,3.18506039e-06
36.94,3.19051678e-06
36.95,3.19599380e-06
36.96,3.20149156e-06
36.97,3.20701015e-06
36.98,3.21254968e-06
36.99,3.21811023e-06
37.00,3.22369192e-06
37.01,3.22929485e-06
37.02,3.23491910e-06
37.03,3.24056480e-06
37.04,3.24623203e-06
37.05,3.25192090e-06
37.06,3.25763152e-06
37.07,3.26336400e-06
37.08,3.26911842e-06
37.09,3.27489491e-06
37.10,3.28069357e-06
37.11,3.28651450e-06
37.12,3.29235782e-06
37.13,3.29822362e-06
37.14,3.30411203e-06
37.15,3.31002315e-06
37.16,3.31595708e-06
37.17,3.32191395e-06
37.18,3.32789386e-06
37.19,3.33389693e-06
37.20,3.33992326e-06
37.21,3.34597298e-06
37.22,3.35204619e-06
37.23,3.35814302e-06
37.24,3.36426357e-06
37.25,3.37040797e-06
37.26,3.37657633e-06
37.27,3.38276877e-06
37.28,3.38898541e-06
37.29,3.39522637e-06
37.30,3.40149177e-06
37.31,3.40778172e-06
37.32,3.41409636e-06
37.33,3.42043580e-06
37.34,3.42680017e-06
37.35,3.43318959e-06
37.36,3.43960419e-06
37.37,3.44604409e-06
37.38,3.45250941e-06
37.39,3.45900030e-06
37.40,3.46551686e-06
37.41,3.47205924e-06
37.42,3.47862756e-06
37.43,3.48522196e-06
37.44,3.49184255e-06
37.45,3.49848949e-06
37.46,3.50516289e-06
37.47,3.51186290e-06
37.48,3.51858964e-06
37.49,3.52534326e-06
37.50,3.53212388e-06
37.51,3.53893165e-06
37.52,3.54576671e-06
37.53,3.55262919e-06
37.54,3.55951923e-06
37.55,3.56643698e-06
37.56,3.57338258e-06
37.57,3.58035616e-06
37.58,3.58735788e-06
37.59,3.59438787e-06
37.60,3.60144628e-06
37.61,3.60853326e-06
37.62,3.61564896e-06
37.63,3.62279352e-06
37.64,3.62996710e-06
37.65,3.63716984e-06
37.66,3.64440189e-06
37.67,3.65166340e-06
37.68,3.65895454e-06
37.69,3.66627545e-06
37.70,3.67362629e-06
37.71,3.68100721e-06
37.72,3.68841838e-06
37.73,3.69585994e-06
37.74,3.70333206e-06
37.75,3.71083491e-06
37.76,3.71836863e-06
37.77,3.72593339e-06
37.78,3.73352936e-06
37.79,3.74115671e-06
37.80,3.74881558e-06
37.81,3.75650616e-06
37.82,3.76422861e-06
37.83,3.77198310e-06
37.84,3.77976980e-06
37.85,3.78758888e-06
37.86,3.79544052e-06
37.87,3.80332487e-06
37.88,3.81124213e-06
37.89,3.81919247e-06
37.90,3.82717605e-06
37.91,3.83519307e-06
37.92,3.84324370e-06
37.93,3.85132812e-06
37.94,3.85944652e-06
37.95,3.86759907e-06
37.96,3.87578596e-06
37.97,3.88400737e-06
37.98,3.89226349e-06
37.99,3.90055452e-06
38.00,3.90888063e-06
38.01,3.91724203e-06
38.02,3.92563889e-06
38.03,3.93407142e-06
38.04,3.94253980e-06
38.05,3.95104424e-06
38.06,3.95958493e-06
38.07,3.96816207e-06
38.08,3.97677586e-06
38.09,3.98542650e-06
38.10,3.99411419e-06
38.11,4.00283914e-06
38.12,4.01160155e-06
38.13,4.02040162e-06
38.14,4.02923958e-06
38.15,4.03811561e-06
38.16,4.04702995e-06
38.17,4.05598279e-06
38.18,4.06497436e-06
38.19,4.07400487e-06
38.20,4.08307453e-06
38.21,4.09218356e-06
38.22,4.10133219e-06
38.23,4.11052063e-06
38.24,4.11974911e-06
38.25,4.12901786e-06
38.26,4.13832709e-06
38.27,4.14767704e-06
38.28,4.15706793e-06
38.29,4.16650000e-06
38.30,4.17597347e-06
38.31,4.18548860e-06
38.32,4.19504559e-06
38.33,4.20464471e-06
38.34,4.21428618e-06
38.35,4.22397025e-06
38.36,4.23369715e-06
38.37,4.24346714e-06
38.38,4.25328046e-06
38.39,4.26313735e-06
38.40,4.27303807e-06
38.41,4.28298287e-06
38.42,4.29297199e-06
38.43,4.30300571e-06
38.44,4.31308426e-06
38.45,4.32320791e-06
38.46,4.33337693e-06
38.47,4.34359157e-06
38.48,4.35385210e-06
38.49,4.36415878e-06
38.50,4.37451188e-06
38.51,4.38491167e-06
38.52,4.39535843e-06
38.53,4.40585242e-06
38.54,4.41639393e-06
38.55,4.42698323e-06
38.56,4.43762059e-06
38.57,4.44830631e-06
38.58,4.45904067e-06
38.59,4.46982395e-06
38.60,4.48065644e-06
38.61,4.49153844e-06
38.62,4.50247022e-06
38.63,4.51345209e-06
38.64,4.52448435e-06
38.65,4.53556729e-06
38.66,4.54670122e-06
38.67,4.55788643e-06
38.68,4.56912324e-06
38.69,4.58041195e-06
38.70,4.59175287e-06
38.71,4.60314631e-06
38.72,4.61459260e-06
38.73,4.62609204e-06
38.74,4.63764495e-06
38.75,4.64925166e-06
38.76,4.66091249e-06
38.77,4.67262777e-06
38.78,4.68439782e-06
38.79,4.69622299e-06
38.80,4.70810359e-06
38.81,4.72003998e-06
38.82,4.73203248e-06
38.83,4.74408144e-06
38.84,4.75618721e-06
38.85,4.76835013e-06
38.86,4.78057054e-06
38.87,4.79284881e-06
38.88,4.80518529e-06
38.89,4.81758034e-06
38.90,4.83003430e-06
38.91,4.84254756e-06
38.92,4.85512047e-06
38.93,4.86775340e-06
38.94,4.88044673e-06
38.95,4.89320082e-06
38.96,4.90601606e-06
38.97,4.91889283e-06
38.98,4.93183150e-06
38.99,4.94483247e-06
39.00,4.95789612e-06
39.01,4.97102284e-06
39.02,4.98421304e-06
39.03,4.99746710e-06
39.04,5.01078543e-06
39.05,5.02416844e-06
39.06,5.03761652e-06
39.07,5.05113010e-06
39.08,5.06470958e-06
39.09,5.07835539e-06
39.10,5.09206794e-06
39.11,5.10584765e-06
39.12,5.11969496e-06
39.13,5.13361029e-06
39.14,5.14759407e-06
39.15,5.16164675e-06
39.16,5.17576877e-06
39.17,5.18996056e-06
39.18,5.20422258e-06
39.19,5.21855528e-06
39.20,5.23295910e-06
39.21,5.24743452e-06
39.22,5.26198200e-06
39.23,5.27660198e-06
39.24,5.29129496e-06
39.25,5.30606140e-06
39.26,5.32090177e-06
39.27,5.33581657e-06
39.28,5.35080626e-06
39.29,5.36587135e-06
39.30,5.38101232e-06
39.31,5.39622968e-06
39.32,5.41152391e-06
39.33,5.42689553e-06
39.34,5.44234505e-06
39.35,5.45787297e-06
39.36,5.47347981e-06
39.37,5.48916610e-06
39.38,5.50493237e-06
39.39,5.52077913e-06
39.40,5.53670693e-06
39.41,5.55271630e-06
39.42,5.56880778e-06
39.43,5.58498193e-06
39.44,5.60123930e-06
39.45,5.61758044e-06
39.46,5.63400591e-06
39.47,5.65051628e-06
39.48,5.66711211e-06
39.49,5.68379399e-06
39.50,5.70056250e-06
39.51,5.71741821e-06
39.52,5.73436172e-06
39.53,5.75139363e-06
39.54,5.76851452e-06
39.55,5.78572501e-06
39.56,5.80302571e-06
39.57,5.82041723e-06
39.58,5.83790019e-06
39.59,5.85547521e-06
39.60,5.87314293e-06
39.61,5.89090398e-06
39.62,5.90875900e-06
39.63,5.92670865e-06
39.64,5.94475356e-06
39.65,5.96289440e-06
39.66,5.98113183e-06
39.67,5.99946653e-06
39.68,6.01789916e-06
39.69,6.03643040e-06
39.70,6.05506094e-06
39.71,6.07379148e-06
39.72,6.09262271e-06
39.73,6.11155533e-06
39.74,6.13059005e-06
39.75,6.14972760e-06
39.76,6.16896869e-06
39.77,6.18831405e-06
39.78,6.20776442e-06
39.79,6.22732053e-06
39.80,6.24698314e-06
39.81,6.26675300e-06
39.82,6.28663087e-06
39.83,6.30661751e-06
39.84,6.32671371e-06
39.85,6.34692024e-06
39.86,6.36723789e-06
39.87,6.38766745e-06
39.88,6.40820973e-06
39.89,6.42886554e-06
39.90,6.44963569e-06
39.91,6.47052100e-06
39.92,6.49152230e-06
39.93,6.51264044e-06
39.94,6.53387625e-06
39.95,6.55523059e-06
39.96,6.57670433e-06
39.97,6.59829832e-06
39.98,6.62001345e-06
39.99,6.64185059e-06
40.00,6.66381064e-06
40.01,6.68589450e-06
40.02,6.70810308e-06
40.03,6.73043729e-06
40.04,6.75289806e-06
40.05,6.77548631e-06
40.06,6.79820299e-06
40.07,6.82104905e-06
40.08,6.84402545e-06
40.09,6.86713315e-06
40.10,6.89037313e-06
40.11,6.91374638e-06
40.12,6.93725387e-06
40.13,6.96089663e-06
40.14,6.98467566e-06
40.15,7.00859198e-06
40.16,7.03264663e-06
40.17,7.05684063e-06
40.18,7.08117505e-06
40.19,7.10565093e-06
40.20,7.13026936e-06
40.21,7.15503141e-06
40.22,7.17993816e-06
40.23,7.20499071e-06
40.24,7.23019019e-06
40.25,7.25553770e-06
40.26,7.28103437e-06
40.27,7.30668135e-06
40.28,7.33247978e-06
40.29,7.35843084e-06
40.30,7.38453568e-06
40.31,7.41079550e-06
40.32,7.43721150e-06
40.33,7.46378487e-06
40.34,7.49051683e-06
40.35,7.51740862e-06
40.36,7.54446148e-06
40.37,7.57167666e-06
40.38,7.59905542e-06
40.39,7.62659904e-06
40.40,7.65430882e-06
40.41,7.68218604e-06
40.42,7.71023203e-06
40.43,7.73844811e-06
40.44,7.76683563e-06
40.45,7.79539592e-06
40.46,7.82413037e-06
40.47,7.85304034e-06
40.48,7.88212724e-06
40.49,7.91139246e-06
40.50,7.94083742e-06
40.51,7.97046355e-06
40.52,8.00027232e-06
40.53,8.03026516e-06
40.54,8.06044356e-06
40.55,8.09080901e-06
40.56,8.12136302e-06
40.57,8.15210709e-06
40.58,8.18304277e-06
40.59,8.21417161e-06
40.60,8.24549516e-06
40.61,8.27701501e-06
40.62,8.30873275e-06
40.63,8.34065000e-06
40.64,8.37276837e-06
40.65,8.40508953e-06
40.66,8.43761511e-06
40.67,8.47034681e-06
40.68,8.50328631e-06
40.69,8.53643532e-06
40.70,8.56979557e-06
40.71,8.60336881e-06
40.72,8.63715680e-06
40.73,8.67116131e-06
40.74,8.70538414e-06
40.75,8.73982711e-06
40.76,8.77449206e-06
40.77,8.80938084e-06
40.78,8.84449531e-06
40.79,8.87983737e-06
40.80,8.91540893e-06
40.81,8.95121192e-06
40.82,8.98724829e-06
40.83,9.02352000e-06
40.84,9.06002905e-06
40.85,9.09677744e-06
40.86,9.13376721e-06
40.87,9.17100041e-06
40.88,9.20847911e-06
40.89,9.24620540e-06
40.90,9.28418141e-06
40.91,9.32240926e-06
40.92,9.36089111e-06
40.93,9.39962916e-06
40.94,9.43862560e-06
40.95,9.47788266e-06
40.96,9.51740260e-06
40.97,9.55718768e-06
40.98,9.59724022e-06
40.99,9.63756252e-06
41.00,9.67815694e-06
41.01,9.71902586e-06
41.02,9.76017166e-06
41.03,9.80159677e-06
41.04,9.84330363e-06
41.05,9.88529474e-06
41.06,9.92757257e-06
41.07,9.97013967e-06
41.08,1.00129986e-05
41.09,1.00561519e-05
41.10,1.00996022e-05
41.11,1.01433521e-05
41.12,1.01874044e-05
41.13,1.02317617e-05
41.14,1.02764267e-05
41.15,1.03214021e-05
41.16,1.03666908e-05
41.17,1.04122956e-05
41.18,1.04582193e-05
41.19,1.05044648e-05
41.20,1.05510350e-05
41.21,1.05979328e-05
41.22,1.06451612e-05
41.23,1.06927232e-05
41.24,1.07406219e-05
41.25,1.07888602e-05
41.26,1.08374413e-05
41.27,1.08863684e-05
41.28,1.09356446e-05
41.29,1.09852730e-05
41.30,1.10352570e-05
41.31,1.10855999e-05
41.32,1.11363049e-05
41.33,1.11873753e-05
41.34,1.12388146e-05
41.35,1.12906262e-05
41.36,1.13428136e-05
41.37,1.13953802e-05
41.38,1.14483296e-05
41.39,1.15016653e-05
41.40,1.15553911e-05
41.41,1.16095105e-05
41.42,1.16640272e-05
41.43,1.17189451e-05
41.44,1.17742678e-05
41.45,1.18299992e-05
41.46,1.18861432e-05
41.47,1.19427037e-05
41.48,1.19996846e-05
41.49,1.20570900e-05
41.50,1.21149239e-05
41.51,1.21731904e-05
41.52,1.22318936e-05
41.53,1.22910377e-05
41.54,1.23506271e-05
41.55,1.24106659e-05
41.56,1.24711584e-05
41.57,1.25321092e-05
41.58,1.25935226e-05
41.59,1.26554031e-05
41.60,1.27177552e-05
41.61,1.27805836e-05
41.62,1.28438928e-05
41.63,1.29076877e-05
41.64,1.29719729e-05
41.65,1.30367532e-05
41.66,1.31020335e-05
41.67,1.31678188e-05
41.68,1.32341140e-05
41.69,1.33009242e-05
41.70,1.33682544e-05
41.71,1.34361098e-05
41.72,1.35044957e-05
41.73,1.35734172e-05
41.74,1.36428799e-05
41.75,1.37128889e-05
41.76,1.37834500e-05
41.77,1.38545684e-05
41.78,1.39262500e-05
41.79,1.39985002e-05
41.80,1.40713250e-05
41.81,1.41447300e-05
41.82,1.42187211e-05
41.83,1.42933043e-05
41.84,1.43684856e-05
41.85,1.44442711e-05
41.86,1.45206669e-05
41.87,1.45976792e-05
41.88,1.46753145e-05
41.89,1.47535789e-05
41.90,1.48324791e-05
41.91,1.49120216e-05
41.92,1.49922129e-05
41.93,1.50730597e-05
41.94,1.51545689e-05
41.95,1.52367473e-05
41.96,1.53196019e-05
41.97,1.54031395e-05
41.98,1.54873675e-05
41.99,1.55722930e-05
42.00,1.56579232e-05
42.01,1.57442655e-05
42.02,1.58313274e-05
42.03,1.59191165e-05
42.04,1.60076405e-05
42.05,1.60969069e-05
42.06,1.61869238e-05
42.07,1.62776990e-05
42.08,1.63692405e-05
42.09,1.64615565e-05
42.10,1.65546552e-05
42.11,1.66485450e-05
42.12,1.67432343e-05
42.13,1.68387316e-05
42.14,1.69350456e-05
42.15,1.70321850e-05
42.16,1.71301587e-05
42.17,1.72289757e-05
42.18,1.73286449e-05
42.19,1.74291758e-05
42.20,1.75305774e-05
42.21,1.76328594e-05
42.22,1.77360311e-05
42.23,1.78401023e-05
42.24,1.79450828e-05
42.25,1.80509824e-05
42.26,1.81578112e-05
42.27,1.82655794e-05
42.28,1.83742971e-05
42.29,1.84839749e-05
42.30,1.85946233e-05
42.31,1.87062528e-05
42.32,1.88188745e-05
42.33,1.89324990e-05
42.34,1.90471377e-05
42.35,1.91628016e-05
42.36,1.92795021e-05
42.37,1.93972508e-05
42.38,1.95160592e-05
42.39,1.96359392e-05
42.40,1.97569026e-05
42.41,1.98789616e-05
42.42,2.00021285e-05
42.43,2.01264155e-05
42.44,2.02518353e-05
42.45,2.03784006e-05
42.46,2.05061242e-05
42.47,2.06350192e-05
42.48,2.07650987e-05
42.49,2.08963761e-05
42.50,2.10288649e-05
42.51,2.11625788e-05
42.52,2.12975318e-05
42.53,2.14337377e-05
42.54,2.15712110e-05
42.55,2.17099658e-05
42.56,2.18500169e-05
42.57,2.19913789e-05
42.58,2.21340669e-05
42.59,2.22780959e-05
42.60,2.24234813e-05
42.61,2.25702385e-05
42.62,2.27183834e-05
42.63,2.28679317e-05
42.64,2.30188996e-05
42.65,2.31713034e-05
42.66,2.33251596e-05
42.67,2.34804849e-05
42.68,2.36372962e-05
42.69,2.37956106e-05
42.70,2.39554455e-05
42.71,2.41168184e-05
42.72,2.42797470e-05
42.73,2.44442495e-05
42.74,2.46103439e-05
42.75,2.47780488e-05
42.76,2.49473827e-05
42.77,2.51183645e-05
42.78,2.52910135e-05
42.79,2.54653488e-05
42.80,2.56413902e-05
42.81,2.58191573e-05
42.82,2.59986703e-05
42.83,2.61799496e-05
42.84,2.63630155e-05
42.85,2.65478890e-05
42.86,2.67345910e-05
42.87,2.69231428e-05
42.88,2.71135661e-05
42.89,2.73058826e-05
42.90,2.75001143e-05
42.91,2.76962835e-05
42.92,2.78944130e-05
42.93,2.80945253e-05
42.94,2.82966438e-05
42.95,2.85007917e-05
42.96,2.87069928e-05
42.97,2.89152708e-05
42.98,2.91256500e-05
42.99,2.93381548e-05
43.00,2.95528100e-05
43.01,2.97696406e-05
